,Date,Rainfall_Terni,Flow_Rate_Lupa
1521,02/03/2013,4.176,-88.77
1522,03/03/2013,4.176,-88.78
1523,04/03/2013,4.176,-88.79
1524,05/03/2013,4.176,-88.8
1525,06/03/2013,4.176,-88.81
1526,07/03/2013,4.176,-88.82
1527,08/03/2013,4.176,-88.83
1528,09/03/2013,4.176,-88.84
1529,10/03/2013,4.176,-88.85
1530,11/03/2013,4.176,-88.86
1531,12/03/2013,4.176,-88.87
1532,13/03/2013,4.176,-88.88
1533,14/03/2013,4.176,-88.89
1534,15/03/2013,4.176,-88.9
1535,16/03/2013,4.176,-88.91
1536,17/03/2013,4.176,-88.92
1537,18/03/2013,4.176,-88.93
1538,19/03/2013,4.176,-88.94
1539,20/03/2013,4.176,-88.95
1540,21/03/2013,4.176,-88.96
1541,22/03/2013,4.176,-88.97
1542,23/03/2013,4.176,-88.98
1543,24/03/2013,4.176,-88.99
1544,25/03/2013,4.176,-89.0
1545,26/03/2013,4.176,-113.96
1546,27/03/2013,4.176,-113.96
1547,28/03/2013,4.176,-89.01
1548,29/03/2013,4.176,-89.02
1549,30/03/2013,4.176,-89.05
1550,31/03/2013,4.176,-89.06
1551,01/04/2013,2.028,-89.07
1552,02/04/2013,2.028,-89.08
1553,03/04/2013,2.028,-89.09
1554,04/04/2013,2.028,-89.1
1555,05/04/2013,2.028,-89.11
1556,06/04/2013,2.028,-89.12
1557,07/04/2013,2.028,-89.13
1558,08/04/2013,2.028,-89.14
1559,09/04/2013,2.028,-89.15
1560,10/04/2013,2.028,-89.16
1561,11/04/2013,2.028,-89.17
1562,12/04/2013,2.028,-89.18
1563,13/04/2013,2.028,-89.19
1564,14/04/2013,2.028,-89.2
1565,15/04/2013,2.028,-89.21
1566,16/04/2013,2.028,-89.22
1567,17/04/2013,2.028,-89.23
1568,18/04/2013,2.028,-89.24
1569,19/04/2013,2.028,-89.25
1570,20/04/2013,2.028,-89.26
1571,21/04/2013,2.028,-89.27
1572,22/04/2013,2.028,-89.28
1573,23/04/2013,2.028,-89.29
1574,24/04/2013,2.028,-89.3
1575,25/04/2013,2.028,-89.31
1576,26/04/2013,2.028,-89.32
1577,27/04/2013,2.028,-89.33
1578,28/04/2013,2.028,-89.34
1579,29/04/2013,2.028,-89.35
1580,30/04/2013,2.028,-89.36
1581,01/05/2013,2.996,-89.37
1582,02/05/2013,2.996,-89.38
1583,03/05/2013,2.996,-89.39
1584,04/05/2013,2.996,-89.4
1585,05/05/2013,2.996,-89.41
1586,06/05/2013,2.996,-89.42
1587,07/05/2013,2.996,-89.43
1588,08/05/2013,2.996,-89.44
1589,09/05/2013,2.996,-89.45
1590,10/05/2013,2.996,-89.46
1591,11/05/2013,2.996,-89.47
1592,12/05/2013,2.996,-89.48
1593,13/05/2013,2.996,-89.49
1594,14/05/2013,2.996,-89.5
1595,15/05/2013,2.996,-89.51
1596,16/05/2013,2.996,-89.52
1597,17/05/2013,2.996,-113.96
1598,18/05/2013,2.996,-113.96
1599,19/05/2013,2.996,-89.55
1600,20/05/2013,2.996,-89.56
1601,21/05/2013,2.996,-89.57
1602,22/05/2013,2.996,-89.58
1603,23/05/2013,2.996,-89.59
1604,24/05/2013,2.996,-89.6
1605,25/05/2013,2.996,-89.61
1606,26/05/2013,2.996,-89.62
1607,27/05/2013,2.996,-89.63
1608,28/05/2013,2.996,-89.64
1609,29/05/2013,2.996,-89.65
1610,30/05/2013,2.996,-89.66
1611,31/05/2013,2.996,-89.67
1612,01/06/2013,1.208,-89.68
1613,02/06/2013,1.208,-89.69
1614,03/06/2013,1.208,-89.7
1615,04/06/2013,1.208,-89.71
1616,05/06/2013,1.208,-89.72
1617,06/06/2013,1.208,-89.73
1618,07/06/2013,1.208,-89.74
1619,08/06/2013,1.208,-89.75
1620,09/06/2013,1.208,-89.76
1621,10/06/2013,1.208,-89.77
1622,11/06/2013,1.208,-89.78
1623,12/06/2013,1.208,-89.79
1624,13/06/2013,1.208,-89.8
1625,14/06/2013,1.208,-89.81
1626,15/06/2013,1.208,-89.82
1627,16/06/2013,1.208,-89.83
1628,17/06/2013,1.208,-89.84
1629,18/06/2013,1.208,-89.85
1630,19/06/2013,1.208,-89.86
1631,20/06/2013,1.208,-89.87
1632,21/06/2013,1.208,-89.88
1633,22/06/2013,1.208,-89.89
1634,23/06/2013,1.208,-89.9
1635,24/06/2013,1.208,-89.91
1636,25/06/2013,1.208,-89.92
1637,26/06/2013,1.208,-89.93
1638,27/06/2013,1.208,-89.94
1639,28/06/2013,1.208,-89.95
1640,29/06/2013,1.208,-89.96
1641,30/06/2013,1.208,-89.97
1642,01/07/2013,2.043,-89.98
1643,02/07/2013,2.043,-89.99
1644,03/07/2013,2.043,-90.0
1645,04/07/2013,2.043,-90.01
1646,05/07/2013,2.043,-90.02
1647,06/07/2013,2.043,-90.03
1648,07/07/2013,2.043,-90.04
1649,08/07/2013,2.043,-90.05
1650,09/07/2013,2.043,-90.06
1651,10/07/2013,2.043,-90.07
1652,11/07/2013,2.043,-90.08
1653,12/07/2013,2.043,-90.09
1654,13/07/2013,2.043,-90.1
1655,14/07/2013,2.043,-90.11
1656,15/07/2013,2.043,-90.12
1657,16/07/2013,2.043,-90.13
1658,17/07/2013,2.043,-90.14
1659,18/07/2013,2.043,-90.15
1660,19/07/2013,2.043,-90.16
1661,20/07/2013,2.043,-90.17
1662,21/07/2013,2.043,-90.18
1663,22/07/2013,2.043,-90.19
1664,23/07/2013,2.043,-90.2
1665,24/07/2013,2.043,-90.21
1666,25/07/2013,2.043,-90.22
1667,26/07/2013,2.043,-90.23
1668,27/07/2013,2.043,-90.24
1669,28/07/2013,2.043,-90.25
1670,29/07/2013,2.043,-90.26
1671,30/07/2013,2.043,-90.27
1672,31/07/2013,2.043,-90.28
1673,01/08/2013,1.489,-90.29
1674,02/08/2013,1.489,-90.3
1675,03/08/2013,1.489,-90.31
1676,04/08/2013,1.489,-90.32
1677,05/08/2013,1.489,-90.33
1678,06/08/2013,1.489,-90.34
1679,07/08/2013,1.489,-90.35
1680,08/08/2013,1.489,-90.36
1681,09/08/2013,1.489,-90.37
1682,10/08/2013,1.489,-90.38
1683,11/08/2013,1.489,-90.39
1684,12/08/2013,1.489,-90.4
1685,13/08/2013,1.489,-90.41
1686,14/08/2013,1.489,-90.42
1687,15/08/2013,1.489,-90.43
1688,16/08/2013,1.489,-90.44
1689,17/08/2013,1.489,-90.45
1690,18/08/2013,1.489,-90.46
1691,19/08/2013,1.489,-90.47
1692,20/08/2013,1.489,-90.48
1693,21/08/2013,1.489,-90.49
1694,22/08/2013,1.489,-90.5
1695,23/08/2013,1.489,-90.51
1696,24/08/2013,1.489,-90.52
1697,25/08/2013,1.489,-90.53
1698,26/08/2013,1.489,-90.54
1699,27/08/2013,1.489,-113.96
1700,28/08/2013,1.489,-113.96
1701,29/08/2013,1.489,-90.57
1702,30/08/2013,1.489,-90.58
1703,31/08/2013,1.489,-90.59
1704,01/09/2013,1.935,-90.6
1705,02/09/2013,1.935,-90.61
1706,03/09/2013,1.935,-90.62
1707,04/09/2013,1.935,-90.63
1708,05/09/2013,1.935,-90.64
1709,06/09/2013,1.935,-90.65
1710,07/09/2013,1.935,-90.66
1711,08/09/2013,1.935,-90.67
1712,09/09/2013,1.935,-90.68
1713,10/09/2013,1.935,-90.69
1714,11/09/2013,1.935,-90.7
1715,12/09/2013,1.935,-90.71
1716,13/09/2013,1.935,-90.72
1717,14/09/2013,1.935,-90.73
1718,15/09/2013,1.935,-90.74
1719,16/09/2013,1.935,-90.75
1720,17/09/2013,1.935,-90.76
1721,18/09/2013,1.935,-90.77
1722,19/09/2013,1.935,-90.78
1723,20/09/2013,1.935,-90.79
1724,21/09/2013,1.935,-90.8
1725,22/09/2013,1.935,-90.81
1726,23/09/2013,1.935,-90.82
1727,24/09/2013,1.935,-90.83
1728,25/09/2013,1.935,-90.84
1729,26/09/2013,1.935,-90.85
1730,27/09/2013,1.935,-90.86
1731,28/09/2013,1.935,-90.87
1732,29/09/2013,1.935,-90.88
1733,30/09/2013,1.935,-90.89
1734,01/10/2013,3.523,-90.9
1735,02/10/2013,3.523,-90.91
1736,03/10/2013,3.523,-90.92
1737,04/10/2013,3.523,-90.93
1738,05/10/2013,3.523,-90.94
1739,06/10/2013,3.523,-90.95
1740,07/10/2013,3.523,-90.96
1741,08/10/2013,3.523,-90.97
1742,09/10/2013,3.523,-90.98
1743,10/10/2013,3.523,-90.99
1744,11/10/2013,3.523,-91.0
1745,12/10/2013,3.523,-91.01
1746,13/10/2013,3.523,-91.02
1747,14/10/2013,3.523,-91.03
1748,15/10/2013,3.523,-91.04
1749,16/10/2013,3.523,-91.07
1750,17/10/2013,3.523,-91.08
1751,18/10/2013,3.523,-113.96
1752,19/10/2013,3.523,-113.96
1753,20/10/2013,3.523,-91.09
1754,21/10/2013,3.523,-91.1
1755,22/10/2013,3.523,-91.11
1756,23/10/2013,3.523,-91.12
1757,24/10/2013,3.523,-91.13
1758,25/10/2013,3.523,-91.14
1759,26/10/2013,3.523,-91.15
1760,27/10/2013,3.523,-91.16
1761,28/10/2013,3.523,-91.17
1762,29/10/2013,3.523,-91.18
1763,30/10/2013,3.523,-91.19
1764,31/10/2013,3.523,-91.2
1765,01/11/2013,5.484,-91.21
1766,02/11/2013,5.484,-91.22
1767,03/11/2013,5.484,-91.23
1768,04/11/2013,5.484,-91.24
1769,05/11/2013,5.484,-91.25
1770,06/11/2013,5.484,-91.26
1771,07/11/2013,5.484,-91.27
1772,08/11/2013,5.484,-91.28
1773,09/11/2013,5.484,-91.29
1774,10/11/2013,5.484,-91.3
1775,11/11/2013,5.484,-91.31
1776,12/11/2013,5.484,-91.32
1777,13/11/2013,5.484,-91.33
1778,14/11/2013,5.484,-91.34
1779,15/11/2013,5.484,-91.35
1780,16/11/2013,5.484,-91.36
1781,17/11/2013,5.484,-91.37
1782,18/11/2013,5.484,-91.38
1783,19/11/2013,5.484,-91.39
1784,20/11/2013,5.484,-91.4
1785,21/11/2013,5.484,-91.41
1786,22/11/2013,5.484,-91.42
1787,23/11/2013,5.484,-91.43
1788,24/11/2013,5.484,-91.44
1789,25/11/2013,5.484,-91.45
1790,26/11/2013,5.484,-91.46
1791,27/11/2013,5.484,-91.47
1792,28/11/2013,5.484,-91.48
1793,29/11/2013,5.484,-91.49
1794,30/11/2013,5.484,-91.5
1795,01/12/2013,1.368,-91.51
1796,02/12/2013,1.368,-91.52
1797,03/12/2013,1.368,-91.53
1798,04/12/2013,1.368,-91.54
1799,05/12/2013,1.368,-91.57
1800,06/12/2013,1.368,-91.58
1801,07/12/2013,1.368,-91.59
1802,08/12/2013,1.368,-91.6
1803,09/12/2013,1.368,-113.96
1804,10/12/2013,1.368,-113.96
1805,11/12/2013,1.368,-91.61
1806,12/12/2013,1.368,-91.62
1807,13/12/2013,1.368,-91.63
1808,14/12/2013,1.368,-91.64
1809,15/12/2013,1.368,-91.65
1810,16/12/2013,1.368,-91.66
1811,17/12/2013,1.368,-91.67
1812,18/12/2013,1.368,-91.68
1813,19/12/2013,1.368,-91.69
1814,20/12/2013,1.368,-91.7
1815,21/12/2013,1.368,-91.71
1816,22/12/2013,1.368,-91.72
1817,23/12/2013,1.368,-91.73
1818,24/12/2013,1.368,-91.74
1819,25/12/2013,1.368,-91.75
1820,26/12/2013,1.368,-91.76
1821,27/12/2013,1.368,-91.77
1822,28/12/2013,1.368,-91.78
1823,29/12/2013,1.368,-91.79
1824,30/12/2013,1.368,-91.8
1825,31/12/2013,1.368,-91.81
1826,01/01/2014,4.748,-91.82
1827,02/01/2014,4.748,-91.83
1828,03/01/2014,4.748,-91.84
1829,04/01/2014,4.748,-91.85
1830,05/01/2014,4.748,-91.86
1831,06/01/2014,4.748,-91.87
1832,07/01/2014,4.748,-91.88
1833,08/01/2014,4.748,-91.89
1834,09/01/2014,4.748,-91.9
1835,10/01/2014,4.748,-91.91
1836,11/01/2014,4.748,-91.92
1837,12/01/2014,4.748,-91.93
1838,13/01/2014,4.748,-91.94
1839,14/01/2014,4.748,-91.95
1840,15/01/2014,4.748,-91.96
1841,16/01/2014,4.748,-91.97
1842,17/01/2014,4.748,-91.98
1843,18/01/2014,4.748,-91.99
1844,19/01/2014,4.748,-92.0
1845,20/01/2014,4.748,-92.01
1846,21/01/2014,4.748,-92.02
1847,22/01/2014,4.748,-92.03
1848,23/01/2014,4.748,-92.04
1849,24/01/2014,4.748,-92.07
1850,25/01/2014,4.748,-92.08
1851,26/01/2014,4.748,-92.09
1852,27/01/2014,4.748,-92.1
1853,28/01/2014,4.748,-92.11
1854,29/01/2014,4.748,-92.12
1855,30/01/2014,4.748,-113.96
1856,31/01/2014,4.748,-113.96
1857,01/02/2014,4.069,-92.13
1858,02/02/2014,4.069,-92.14
1859,03/02/2014,4.069,-92.15
1860,04/02/2014,4.069,-92.16
1861,05/02/2014,4.069,-92.17
1862,06/02/2014,4.069,-92.18
1863,07/02/2014,4.069,-92.19
1864,08/02/2014,4.069,-92.2
1865,09/02/2014,4.069,-92.21
1866,10/02/2014,4.069,-92.22
1867,11/02/2014,4.069,-92.23
1868,12/02/2014,4.069,-92.24
1869,13/02/2014,4.069,-92.25
1870,14/02/2014,4.069,-92.26
1871,15/02/2014,4.069,-92.27
1872,16/02/2014,4.069,-92.28
1873,17/02/2014,4.069,-92.29
1874,18/02/2014,4.069,-92.3
1875,19/02/2014,4.069,-92.31
1876,20/02/2014,4.069,-92.32
1877,21/02/2014,4.069,-92.33
1878,22/02/2014,4.069,-92.34
1879,23/02/2014,4.069,-92.35
1880,24/02/2014,4.069,-92.36
1881,25/02/2014,4.069,-92.37
1882,26/02/2014,4.069,-92.38
1883,27/02/2014,4.069,-92.39
1884,28/02/2014,4.069,-92.4
1885,01/03/2014,2.729,-92.41
1886,02/03/2014,2.729,-92.42
1887,03/03/2014,2.729,-92.43
1888,04/03/2014,2.729,-92.44
1889,05/03/2014,2.729,-92.45
1890,06/03/2014,2.729,-92.46
1891,07/03/2014,2.729,-92.47
1892,08/03/2014,2.729,-92.48
1893,09/03/2014,2.729,-92.49
1894,10/03/2014,2.729,-92.5
1895,11/03/2014,2.729,-92.51
1896,12/03/2014,2.729,-92.52
1897,13/03/2014,2.729,-92.53
1898,14/03/2014,2.729,-92.54
1899,15/03/2014,2.729,-92.57
1900,16/03/2014,2.729,-92.58
1901,17/03/2014,2.729,-92.59
1902,18/03/2014,2.729,-92.6
1903,19/03/2014,2.729,-92.61
1904,20/03/2014,2.729,-92.62
1905,21/03/2014,2.729,-92.63
1906,22/03/2014,2.729,-92.64
1907,23/03/2014,2.729,-113.96
1908,24/03/2014,2.729,-113.96
1909,25/03/2014,2.729,-92.65
1910,26/03/2014,2.729,-92.66
1911,27/03/2014,2.729,-92.67
1912,28/03/2014,2.729,-92.68
1913,29/03/2014,2.729,-92.69
1914,30/03/2014,2.729,-92.7
1915,31/03/2014,2.729,-92.71
1916,01/04/2014,2.142,-92.72
1917,02/04/2014,2.142,-92.73
1918,03/04/2014,2.142,-92.74
1919,04/04/2014,2.142,-92.75
1920,05/04/2014,2.142,-92.76
1921,06/04/2014,2.142,-92.77
1922,07/04/2014,2.142,-92.78
1923,08/04/2014,2.142,-92.79
1924,09/04/2014,2.142,-92.8
1925,10/04/2014,2.142,-92.81
1926,11/04/2014,2.142,-92.82
1927,12/04/2014,2.142,-92.83
1928,13/04/2014,2.142,-92.84
1929,14/04/2014,2.142,-92.85
1930,15/04/2014,2.142,-92.86
1931,16/04/2014,2.142,-92.87
1932,17/04/2014,2.142,-92.88
1933,18/04/2014,2.142,-92.89
1934,19/04/2014,2.142,-92.9
1935,20/04/2014,2.142,-92.91
1936,21/04/2014,2.142,-92.92
1937,22/04/2014,2.142,-92.93
1938,23/04/2014,2.142,-92.94
1939,24/04/2014,2.142,-92.95
1940,25/04/2014,2.142,-92.96
1941,26/04/2014,2.142,-92.97
1942,27/04/2014,2.142,-92.98
1943,28/04/2014,2.142,-92.99
1944,29/04/2014,2.142,-93.0
1945,30/04/2014,2.142,-93.01
1946,01/05/2014,2.166,-93.02
1947,02/05/2014,2.166,-93.03
1948,03/05/2014,2.166,-93.04
1949,04/05/2014,2.166,-93.07
1950,05/05/2014,2.166,-93.08
1951,06/05/2014,2.166,-93.09
1952,07/05/2014,2.166,-93.1
1953,08/05/2014,2.166,-93.11
1954,09/05/2014,2.166,-93.12
1955,10/05/2014,2.166,-93.13
1956,11/05/2014,2.166,-93.14
1957,12/05/2014,2.166,-93.15
1958,13/05/2014,2.166,-93.16
1959,14/05/2014,2.166,-113.96
1960,15/05/2014,2.166,-113.96
1961,16/05/2014,2.166,-93.17
1962,17/05/2014,2.166,-93.18
1963,18/05/2014,2.166,-93.19
1964,19/05/2014,2.166,-93.2
1965,20/05/2014,2.166,-93.21
1966,21/05/2014,2.166,-93.22
1967,22/05/2014,2.166,-93.23
1968,23/05/2014,2.166,-93.24
1969,24/05/2014,2.166,-93.25
1970,25/05/2014,2.166,-93.26
1971,26/05/2014,2.166,-93.27
1972,27/05/2014,2.166,-93.28
1973,28/05/2014,2.166,-93.29
1974,29/05/2014,2.166,-93.3
1975,30/05/2014,2.166,-93.31
1976,31/05/2014,2.166,-93.32
1977,01/06/2014,3.634,-93.33
1978,02/06/2014,3.634,-93.34
1979,03/06/2014,3.634,-93.35
1980,04/06/2014,3.634,-93.36
1981,05/06/2014,3.634,-93.37
1982,06/06/2014,3.634,-93.38
1983,07/06/2014,3.634,-93.39
1984,08/06/2014,3.634,-93.4
1985,09/06/2014,3.634,-93.41
1986,10/06/2014,3.634,-93.42
1987,11/06/2014,3.634,-93.43
1988,12/06/2014,3.634,-93.44
1989,13/06/2014,3.634,-93.45
1990,14/06/2014,3.634,-93.46
1991,15/06/2014,3.634,-93.47
1992,16/06/2014,3.634,-93.48
1993,17/06/2014,3.634,-93.49
1994,18/06/2014,3.634,-93.5
1995,19/06/2014,3.634,-93.51
1996,20/06/2014,3.634,-93.52
1997,21/06/2014,3.634,-93.53
1998,22/06/2014,3.634,-93.54
1999,23/06/2014,3.634,-93.57
2000,24/06/2014,3.634,-93.58
2001,25/06/2014,3.634,-93.59
2002,26/06/2014,3.634,-93.6
2003,27/06/2014,3.634,-93.61
2004,28/06/2014,3.634,-93.62
2005,29/06/2014,3.634,-93.63
2006,30/06/2014,3.634,-93.64
2007,01/07/2014,2.131,-93.65
2008,02/07/2014,2.131,-93.66
2009,03/07/2014,2.131,-93.67
2010,04/07/2014,2.131,-93.68
2011,05/07/2014,2.131,-113.96
2012,06/07/2014,2.131,-113.96
2013,07/07/2014,2.131,-93.69
2014,08/07/2014,2.131,-93.7
2015,09/07/2014,2.131,-93.71
2016,10/07/2014,2.131,-93.72
2017,11/07/2014,2.131,-93.73
2018,12/07/2014,2.131,-93.74
2019,13/07/2014,2.131,-93.75
2020,14/07/2014,2.131,-93.76
2021,15/07/2014,2.131,-93.77
2022,16/07/2014,2.131,-93.78
2023,17/07/2014,2.131,-93.79
2024,18/07/2014,2.131,-93.8
2025,19/07/2014,2.131,-93.81
2026,20/07/2014,2.131,-93.82
2027,21/07/2014,2.131,-93.83
2028,22/07/2014,2.131,-93.84
2029,23/07/2014,2.131,-93.85
2030,24/07/2014,2.131,-93.86
2031,25/07/2014,2.131,-93.87
2032,26/07/2014,2.131,-93.88
2033,27/07/2014,2.131,-93.89
2034,28/07/2014,2.131,-93.9
2035,29/07/2014,2.131,-93.91
2036,30/07/2014,2.131,-93.92
2037,31/07/2014,2.131,-93.93
2038,01/08/2014,0.933,-93.94
2039,02/08/2014,0.933,-93.95
2040,03/08/2014,0.933,-93.96
2041,04/08/2014,0.933,-93.97
2042,05/08/2014,0.933,-93.98
2043,06/08/2014,0.933,-93.99
2044,07/08/2014,0.933,-94.0
2045,08/08/2014,0.933,-94.01
2046,09/08/2014,0.933,-94.02
2047,10/08/2014,0.933,-94.03
2048,11/08/2014,0.933,-94.04
2049,12/08/2014,0.933,-94.07
2050,13/08/2014,0.933,-94.08
2051,14/08/2014,0.933,-94.09
2052,15/08/2014,0.933,-94.1
2053,16/08/2014,0.933,-94.11
2054,17/08/2014,0.933,-94.12
2055,18/08/2014,0.933,-94.13
2056,19/08/2014,0.933,-94.14
2057,20/08/2014,0.933,-94.15
2058,21/08/2014,0.933,-94.16
2059,22/08/2014,0.933,-94.17
2060,23/08/2014,0.933,-94.18
2061,24/08/2014,0.933,-94.19
2062,25/08/2014,0.933,-94.2
2063,26/08/2014,0.933,-113.96
2064,27/08/2014,0.933,-113.96
2065,28/08/2014,0.933,-94.21
2066,29/08/2014,0.933,-94.22
2067,30/08/2014,0.933,-94.23
2068,31/08/2014,0.933,-94.24
2069,01/09/2014,2.427,-94.25
2070,02/09/2014,2.427,-94.26
2071,03/09/2014,2.427,-94.27
2072,04/09/2014,2.427,-94.28
2073,05/09/2014,2.427,-94.29
2074,06/09/2014,2.427,-94.3
2075,07/09/2014,2.427,-94.31
2076,08/09/2014,2.427,-94.32
2077,09/09/2014,2.427,-94.33
2078,10/09/2014,2.427,-94.34
2079,11/09/2014,2.427,-94.35
2080,12/09/2014,2.427,-94.36
2081,13/09/2014,2.427,-94.37
2082,14/09/2014,2.427,-94.38
2083,15/09/2014,2.427,-94.39
2084,16/09/2014,2.427,-94.4
2085,17/09/2014,2.427,-94.41
2086,18/09/2014,2.427,-94.42
2087,19/09/2014,2.427,-94.43
2088,20/09/2014,2.427,-94.44
2089,21/09/2014,2.427,-94.45
2090,22/09/2014,2.427,-94.46
2091,23/09/2014,2.427,-94.47
2092,24/09/2014,2.427,-94.48
2093,25/09/2014,2.427,-94.49
2094,26/09/2014,2.427,-94.5
2095,27/09/2014,2.427,-94.51
2096,28/09/2014,2.427,-94.52
2097,29/09/2014,2.427,-94.53
2098,30/09/2014,2.427,-94.54
2099,01/10/2014,2.919,-94.57
2100,02/10/2014,2.919,-94.58
2101,03/10/2014,2.919,-94.59
2102,04/10/2014,2.919,-94.6
2103,05/10/2014,2.919,-94.61
2104,06/10/2014,2.919,-94.62
2105,07/10/2014,2.919,-94.63
2106,08/10/2014,2.919,-94.64
2107,09/10/2014,2.919,-94.65
2108,10/10/2014,2.919,-94.66
2109,11/10/2014,2.919,-94.67
2110,12/10/2014,2.919,-94.68
2111,13/10/2014,2.919,-94.69
2112,14/10/2014,2.919,-94.7
2113,15/10/2014,2.919,-94.71
2114,16/10/2014,2.919,-94.72
2115,17/10/2014,2.919,-113.96
2116,18/10/2014,2.919,-113.96
2117,19/10/2014,2.919,-94.73
2118,20/10/2014,2.919,-94.74
2119,21/10/2014,2.919,-94.75
2120,22/10/2014,2.919,-94.76
2121,23/10/2014,2.919,-94.77
2122,24/10/2014,2.919,-94.78
2123,25/10/2014,2.919,-94.79
2124,26/10/2014,2.919,-94.8
2125,27/10/2014,2.919,-94.81
2126,28/10/2014,2.919,-94.82
2127,29/10/2014,2.919,-94.83
2128,30/10/2014,2.919,-94.84
2129,31/10/2014,2.919,-94.85
2130,01/11/2014,7.688,-94.86
2131,02/11/2014,7.688,-94.87
2132,03/11/2014,7.688,-94.88
2133,04/11/2014,7.688,-94.89
2134,05/11/2014,7.688,-94.9
2135,06/11/2014,7.688,-94.91
2136,07/11/2014,7.688,-94.92
2137,08/11/2014,7.688,-94.93
2138,09/11/2014,7.688,-94.94
2139,10/11/2014,7.688,-94.95
2140,11/11/2014,7.688,-94.96
2141,12/11/2014,7.688,-94.97
2142,13/11/2014,7.688,-94.98
2143,14/11/2014,7.688,-94.99
2144,15/11/2014,7.688,-95.0
2145,16/11/2014,7.688,-95.01
2146,17/11/2014,7.688,-95.02
2147,18/11/2014,7.688,-95.03
2148,19/11/2014,7.688,-95.04
2149,20/11/2014,7.688,-95.07
2150,21/11/2014,7.688,-95.08
2151,22/11/2014,7.688,-95.09
2152,23/11/2014,7.688,-95.1
2153,24/11/2014,7.688,-95.11
2154,25/11/2014,7.688,-95.12
2155,26/11/2014,7.688,-95.13
2156,27/11/2014,7.688,-95.14
2157,28/11/2014,7.688,-95.15
2158,29/11/2014,7.688,-95.16
2159,30/11/2014,7.688,-95.17
2160,01/12/2014,2.849,-95.18
2161,02/12/2014,2.849,-95.19
2162,03/12/2014,2.849,-95.2
2163,04/12/2014,2.849,-95.21
2164,05/12/2014,2.849,-95.22
2165,06/12/2014,2.849,-95.23
2166,07/12/2014,2.849,-95.24
2167,08/12/2014,2.849,-113.96
2168,09/12/2014,2.849,-113.96
2169,10/12/2014,2.849,-95.25
2170,11/12/2014,2.849,-95.26
2171,12/12/2014,2.849,-95.27
2172,13/12/2014,2.849,-95.28
2173,14/12/2014,2.849,-95.29
2174,15/12/2014,2.849,-95.3
2175,16/12/2014,2.849,-95.31
2176,17/12/2014,2.849,-95.32
2177,18/12/2014,2.849,-95.33
2178,19/12/2014,2.849,-95.34
2179,20/12/2014,2.849,-95.35
2180,21/12/2014,2.849,-95.36
2181,22/12/2014,2.849,-95.37
2182,23/12/2014,2.849,-95.38
2183,24/12/2014,2.849,-95.39
2184,25/12/2014,2.849,-95.4
2185,26/12/2014,2.849,-95.41
2186,27/12/2014,2.849,-95.42
2187,28/12/2014,2.849,-95.43
2188,29/12/2014,2.849,-95.44
2189,30/12/2014,2.849,-95.45
2190,31/12/2014,2.849,-95.46
2191,01/01/2015,1.78,-95.47
2192,02/01/2015,1.78,-95.48
2193,03/01/2015,1.78,-95.49
2194,04/01/2015,1.78,-95.5
2195,05/01/2015,1.78,-95.51
2196,06/01/2015,1.78,-95.52
2197,07/01/2015,1.78,-95.53
2198,08/01/2015,1.78,-95.54
2199,09/01/2015,1.78,-95.57
2200,10/01/2015,1.78,-95.58
2201,11/01/2015,1.78,-95.59
2202,12/01/2015,1.78,-95.6
2203,13/01/2015,1.78,-95.61
2204,14/01/2015,1.78,-95.62
2205,15/01/2015,1.78,-95.63
2206,16/01/2015,1.78,-95.64
2207,17/01/2015,1.78,-95.65
2208,18/01/2015,1.78,-95.66
2209,19/01/2015,1.78,-95.67
2210,20/01/2015,1.78,-95.68
2211,21/01/2015,1.78,-95.69
2212,22/01/2015,1.78,-95.7
2213,23/01/2015,1.78,-95.71
2214,24/01/2015,1.78,-95.72
2215,25/01/2015,1.78,-95.73
2216,26/01/2015,1.78,-95.74
2217,27/01/2015,1.78,-95.75
2218,28/01/2015,1.78,-95.76
2219,29/01/2015,1.78,-113.96
2220,30/01/2015,1.78,-113.96
2221,31/01/2015,1.78,-95.77
2222,01/02/2015,3.778,-95.78
2223,02/02/2015,3.778,-95.79
2224,03/02/2015,3.778,-95.8
2225,04/02/2015,3.778,-95.81
2226,05/02/2015,3.778,-95.82
2227,06/02/2015,3.778,-95.83
2228,07/02/2015,3.778,-95.84
2229,08/02/2015,3.778,-95.85
2230,09/02/2015,3.778,-95.86
2231,10/02/2015,3.778,-95.87
2232,11/02/2015,3.778,-95.88
2233,12/02/2015,3.778,-95.89
2234,13/02/2015,3.778,-95.9
2235,14/02/2015,3.778,-95.91
2236,15/02/2015,3.778,-95.92
2237,16/02/2015,3.778,-95.93
2238,17/02/2015,3.778,-95.94
2239,18/02/2015,3.778,-95.95
2240,19/02/2015,3.778,-95.96
2241,20/02/2015,3.778,-95.97
2242,21/02/2015,3.778,-95.98
2243,22/02/2015,3.778,-95.99
2244,23/02/2015,3.778,-96.0
2245,24/02/2015,3.778,-96.01
2246,25/02/2015,3.778,-96.02
2247,26/02/2015,3.778,-96.03
2248,27/02/2015,3.778,-96.04
2249,28/02/2015,3.778,-96.07
2250,01/03/2015,4.346,-96.08
2251,02/03/2015,4.346,-96.09
2252,03/03/2015,4.346,-96.1
2253,04/03/2015,4.346,-96.11
2254,05/03/2015,4.346,-96.12
2255,06/03/2015,4.346,-96.13
