Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
0.0008146192691707262,0.0003373675761212098,0.00035382453105395177,6.582781973096778e-05,0.000575993422645968,8.228477466370972e-06,0.0006171358099778229,0.00032913909865483885,0.001119072935426452,0.0005430795127804841,-0.0005097541790416817,-0.00023944869427139527,-8.172118771877778e-05,-0.000259887545796844,-0.00016456954932741942,0.0009689032216651819,0.0006541639585764923,0.0008989611632010287,0.000983303057231331,-0.40893294861992874,-0.6980368838707876,-0.5244607722477772,-0.18426989578110844,-0.19104193273593179,7.817053593052423e-06,-2.4637731080467033e-05
0.000518394769103747,0.0003620534895327757,8.228488398472174e-06,0.00014811279117249915,0.0007899348862533287,0.0,0.00022216918675874872,0.0002550831403526374,2.4685465195416522e-05,7.405639558624957e-05,-0.0005114005539650456,-0.00024109471007523471,-8.172129629102557e-05,-0.0002598878910754163,-0.00013865002951425612,0.0008454771829430158,0.0006212508740846491,0.00085164854924187,0.0008783911365369046,-0.4089334919156232,-0.6980378112610476,-0.5244614690301725,-0.18427014059640479,-0.1910421865483474,7.405639558624956e-06,-4.2788139672055305e-05
4.9370952857693854e-05,0.0,0.0,0.00015634135071603052,1.645698428589795e-05,0.0,0.0,9.874190571538771e-05,0.0,8.228492142948976e-06,-0.0005130464851128687,-0.00023821484753837284,-8.172133347932594e-05,-0.0002598880093406592,-0.00013865009260869023,0.0008660487980453797,0.0006706221096503415,0.0008825057823312776,0.0009154197509030736,-0.4089336780059353,-0.6980381289119045,-0.5244617076929389,-0.18427022445084235,-0.19104227348448938,6.171369107211732e-06,-4.319958375048212e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005138692561421544,-0.0002410947831059267,-8.172132104545846e-05,-0.00025988796979880483,-0.00013865007151313532,0.0009174767343450794,0.0006829647439519426,0.000931876593404307,0.0009894760296412178,-0.4089336157868433,-0.6980380227056886,-0.5244616278963045,-0.184270196414203,-0.19104224441748555,6.171368168240444e-06,-4.278815263313375e-05
0.0,0.0,0.00019921592967915713,0.0,0.0,0.0,0.0,0.0,0.0011086799564753093,0.0,-0.0005391822444577187,-0.0002529176150709299,-8.602237170911341e-05,-0.00027356605662705503,-0.00014594732239538253,0.0009722603524558865,0.0007752098133167201,0.0009635987902959231,0.0010155681632557031,-0.40893327590604844,-0.6980374425388624,-0.5244611919956396,-0.18427004328815297,-0.1910420856629203,6.496171619972515e-06,-4.6339357555803946e-05
0.0002962255092986495,0.00041142431847034647,8.228486369406929e-06,0.0006253649640749266,0.000115198809171697,1.6456972738813858e-05,0.00023862610471280093,0.0006829643686607752,8.228486369406929e-06,0.0004196528048397534,-0.000511811852177111,-0.00023944895334974167,-8.172127613934838e-05,-0.0003110367847635819,-0.00013864999532450675,0.0008989621358577071,0.0006418219368137405,0.0008845622847112449,0.0009298189597429831,-0.4089333910765996,-0.6980376391317095,-0.5244613397030728,-0.18427009515717951,-0.19104213943920142,6.994213413995891e-06,-4.278812912091604e-05
0.0,0.0,8.502126370265281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00053138289814158,-0.0002478369836932329,-8.443893392827762e-05,-0.00032223058943305413,-0.00014326082933896998,0.0008927232688778544,0.0006716679832509572,0.0009076019900258188,0.0009501126218771452,-0.3914596635305214,-0.7076979542978126,-0.5032633054696195,-0.23877673387705137,-0.18876228984998472,6.376594777698961e-06,-4.506126976240599e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005318079438536173,-0.00024868716798910156,-8.443892430535696e-05,-0.00032138034017053125,-0.00014326081301252518,0.0009182295433443751,0.0007545636293686416,0.0009309827314463803,0.0009607401703510592,-0.391459618918574,-0.7076978736463767,-0.5032632481161851,-0.23877670666532028,-0.1887622683380535,5.9514877809357646e-06,-4.463615835701824e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005330831242960102,-0.000250387528078429,-8.443890238827637e-05,-0.00032308068139152134,-0.00014326077582755618,0.0009628654517786786,0.0008544633810486288,0.0009968739445567335,0.0010330079681334168,-0.3914595173107896,-0.7076976899553663,-0.5032631174885006,-0.23877664468811763,-0.18876221934266563,5.951486236159604e-06,-4.463614677119703e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005313825564612351,-0.0002516627787400409,-8.443887963386172e-05,-0.00032563123059944487,-0.00014326073722194897,0.0010691417036000049,0.0008629652716930458,0.0010797693547292297,0.0010967735965359893,-0.3914594118211169,-0.7076974992465077,-0.503262981870233,-0.23877658034309857,-0.18876216847542684,5.951484632365833e-06,-4.421102869757476e-05
0.0,0.0,8.502124473133409e-06,0.0,0.0,8.502124473133409e-06,0.0,0.0,0.0,8.502124473133409e-06,-0.0005309576733471814,-0.00024953735328646555,-8.443891508689773e-05,-0.00032520626109735286,-0.00014326079737229792,0.0009926230322383255,0.0006589146466678391,0.0009607400654640751,0.0010372591857222757,-0.39145957618171334,-0.707697796384805,-0.5032631931733755,-0.23877668059732668,-0.18876224773029124,5.951487131193386e-06,-4.4636153483950393e-05
0.0,0.0,8.949602276388384e-06,0.0,0.0,8.949602276388384e-06,0.0,0.0,0.0,0.0,-0.0005597976223880933,-0.0002626708268119991,-8.888304435737794e-05,-0.00034187480695803624,-0.00015080079835714426,0.0010314416623537612,0.0008099390060131487,0.0010180172589391787,0.001073952273166606,-0.3914594697974113,-0.7076976040585964,-0.5032630564049662,-0.23877661567976616,-0.1887621964294238,6.264721593471869e-06,-4.5642971609580756e-05
0.0,0.0,0.00019554882831684567,0.0,0.0,0.0,0.0,0.0,0.0002805700580198221,0.0,-0.0005318077917921174,-0.00024911220302972087,-8.443890016147264e-05,-0.0003256313097623996,-0.00014326077204951523,0.000979869672326803,0.0007736931902970852,0.0010053760412376959,0.0010415100638614609,-0.3914595069873073,-0.707697671292122,-0.5032631042165588,-0.23877663839115368,-0.18876221436467086,6.801698376238112e-06,-4.3785933297032846e-05
0.0012243012495633714,0.0008587112930965313,0.0005611380727165452,0.0003485857724451266,0.0008247029250531043,0.00043360669255369403,0.0006631631768468262,0.00011052719614113771,0.0013773389057587927,0.0015643849299976412,-0.0005305305414774609,-0.0002486861913175598,-8.44385926875455e-05,-0.0003235046010130992,-0.00014326025038293618,0.0009097238451616717,0.0005993974867654006,0.0008374560630693894,0.000911849368164386,-0.3914580815353924,-0.7076950942976112,-0.5032612716455195,-0.23877576891523,-0.18876152701015494,7.651882809771071e-06,-4.378577385591224e-05
0.0015048715769054829,8.50209930455075e-06,0.0012753148956826125,5.951469513185525e-05,0.00113077920750525,2.550629791365225e-05,0.0012583106970735112,0.00017854408539556577,0.00033158187287747924,0.0006036490506231033,-0.0005296807866735117,-0.00024698598479719927,-8.443866512492403e-05,-0.0003196789338511082,-0.00014326037328168015,0.0007906952353232199,0.0005058749086207697,0.0007630634125834298,0.0007864441856709444,-0.3914584173557362,-0.7076957014083622,-0.5032617033785229,-0.2387759737539205,-0.18876168894310227,1.02025191654609e-05,-4.251049652275375e-05
0.00046761569122953997,0.0009692397963666829,8.502103476900726e-05,0.0016664122814725425,0.0009607376928897821,0.00019554837996871668,0.0006291556572906538,0.0003315820355991283,0.0,0.0009352313824590799,-0.0005292559414370702,-0.00024528568530858596,-8.443870656265015e-05,-0.00031670335451455204,-0.00014326044358577725,0.0007673148387902905,0.0005441346225216465,0.0007503106318364891,0.0007970722009594431,-0.3914586094614103,-0.7076960487054282,-0.503261950350933,-0.23877609093167776,-0.1887617815766743,1.0202524172280872e-05,-4.2935622558348665e-05
8.502125538851918e-06,6.801700431081535e-05,0.0,1.7004251077703836e-05,0.0002890722683209652,3.400850215540767e-05,0.000722680670802413,0.0,0.0001360340086216307,4.2510627694259584e-05,-0.0005296824210704745,-0.0002448612155189352,-8.443892567108936e-05,-0.0003137284323836358,-0.00014326081532965482,0.0008374593655769138,0.0006376594154138938,0.0008374593655769138,0.0008587146794240436,-0.3914596252501218,-0.7076978850928266,-0.5032632562560676,-0.23877671052734345,-0.18876227139113294,8.077019261909322e-06,-4.3785946525087375e-05
8.502118782532076e-06,0.0,0.0012753178173798116,0.0,0.0,1.7004237565064153e-05,0.0,0.0,0.00034008475130128306,0.0,-0.0005301071060908751,-0.0002452861268760504,-8.443885857064651e-05,-0.0003120277593189272,-0.0001432607014856655,0.0009054756503396662,0.0007099269183414283,0.0009076011800352992,0.0009373585957741615,-0.39145931417186014,-0.7076973227118972,-0.5032628563316596,-0.23877652078045963,-0.18876212138884546,8.502118782532076e-06,-4.336080579091359e-05
0.0004832768563406799,0.0019062587111215706,0.0,0.00043852899927209843,0.0006622682846150058,0.00037588199937608433,0.00030428542806635396,0.0015482758545729187,0.00032218457089378655,0.0006443691417875731,-0.0005580057776452109,-0.00025506278529091435,-8.888273784451093e-05,-0.000323527006605844,-0.00015080027832111955,0.0009620789269745015,0.0006801674274424383,0.0009218058556127783,0.0009687911055347887,-0.3914581198508014,-0.7076951635658887,-0.5032613209040796,-0.23877579225944368,-0.18876154548365087,1.0292007125773739e-05,-4.5195335639267285e-05
0.0006376571474894646,0.0016324022975730294,0.0011052723889817386,0.0007396822910877789,0.0007821927675870765,0.00028907124019522396,0.0006716655286889028,0.0002465607636959263,0.0009182262923848291,0.000884217911185391,-0.0005301056419462416,-0.00023593314457110188,-8.443862535230212e-05,-0.00030182438314501324,-0.00014326030580263306,0.0008799668635354612,0.0006206529568897456,0.0008395819108611284,0.0008757158158855314,-0.39145823296950033,-0.7076953680668354,-0.5032614663302771,-0.2387758612847512,-0.18876160003185205,1.530377153974715e-05,-3.7409219319381924e-05
4.2510619266239245e-05,0.00034008495412991396,0.0,0.00017004247706495698,0.00011902973394546987,0.0,6.801699082598279e-05,0.00023805946789093974,8.502123853247849e-06,3.4008495412991396e-05,-0.0005305325284426658,-0.0002367841493129526,-8.443890893049949e-05,-0.00029842454724899947,-0.00014326078692722624,0.0009352336238572633,0.0007630656158289944,0.0009734931811968787,0.0009798697740868146,-0.3914595476405953,-0.7076977447869196,-0.5032631564807127,-0.23877666318824067,-0.18876223396773203,9.777442431235026e-06,-4.3360831651564026e-05
0.0,0.0,0.0,0.0,0.0,0.0,8.502122035810137e-06,8.502122035810137e-06,0.0,0.0,-0.0005305324150345525,-0.0002355087803919408,-8.443889088060278e-05,-0.0002979993773551453,-0.00014326075630340083,0.001026631235824074,0.0008544632645989188,0.0010563886629494097,0.0010563886629494097,-0.3914594639611104,-0.7076975935074756,-0.5032630489017765,-0.2387766121466751,-0.18876219361739036,8.077015934019631e-06,-4.4636140688003223e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005305323352033077,-0.0002355087449540324,-8.443887817475939e-05,-0.00029757422647621424,-0.000143260734746406,0.001050011913423213,0.0009097269209415691,0.0010882714568272978,0.001096773577583761,-0.39145940505670523,-0.7076974870175076,-0.5032629731738576,-0.23877657621704354,-0.18876216521361994,8.0770147186401e-06,-4.421102793360897e-05
2.5506361794122936e-05,7.651908538236881e-05,0.0,0.0,1.700424119608196e-05,0.0,0.0,0.0,4.25106029902049e-05,0.0,-0.0005301072192878551,-0.00023593384659563717,-8.443887660138724e-05,-0.0002975742209314343,-0.0001432607320769905,0.001060639544605612,0.0009203545547379359,0.0010670161350541428,0.001111652268193858,-0.3914593977625377,-0.7076974738307915,-0.5032629637964244,-0.23877657176785588,-0.18876216169636417,7.226802508334833e-06,-4.421102710981309e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005296820296564239,-0.00023593380935739587,-8.443886327411221e-05,-0.0003022503395551504,-0.000143260709465662,0.001092522324411725,0.0009394841778015224,0.0011180286821800922,0.0011584137486466734,-0.3914593359771698,-0.7076973621324927,-0.5032628843647194,-0.2387765340809376,-0.1887621319033903,6.801695404897899e-06,-4.506123205744858e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6848797597340182e-05,0.0,-0.0005566650701848531,-0.00024879885773535236,-8.888301379539755e-05,-0.00031860573148843684,-0.0001508007465050607,0.001085138902892499,0.0009195713177089013,0.001154498296685628,0.0011254120992885092,-0.3914593351960739,-0.7076973607203932,-0.503262883360537,-0.23877653357764755,-0.18876213152450758,7.159679359290716e-06,-4.698539579534532e-05
0.000994740500166222,0.0014198432780150349,0.0025506166670928774,0.0008927158334825071,0.0014028391669010825,8.502055556976258e-05,0.0012413001113185337,0.0007141726667860056,0.001547374111369679,0.0006546582778871718,-0.000527127444532528,-0.00023508183615039352,-8.443823064554896e-05,-0.0002967217389384714,-0.00014325963613504996,0.0008374524723621614,0.0006015204306560702,0.0008353269584729172,0.0008608331251438461,-0.3914564031054128,-0.707692059958256,-0.5032591138440952,-0.23877474513151506,-0.1887607176693318,1.2753083335464385e-05,-4.038476389563722e-05
0.0005696374320944638,0.0027376604945435427,0.000977735890908408,0.00253361126513657,0.0008927153786555029,0.00011902871715406705,0.00041660051003923474,0.00022955538308284362,8.502051225290505e-06,0.001130772812963637,-0.0005254267657229531,-0.0002108508703872045,-8.443818762537834e-05,-0.00028906974165987716,-0.000143259563146145,0.0009522297372325364,0.0007014192260864666,0.0009288490963629876,0.0009607317884578271,-0.3914562036635116,-0.7076916993984369,-0.5032588574401797,-0.23877462347891532,-0.18876062149822284,1.8279410134374585e-05,-3.8684333075071793e-05
0.0,3.4008490329771554e-05,8.502122582442887e-05,0.0,0.0,8.502122582442888e-06,8.502122582442888e-06,8.502122582442888e-06,0.0,8.502122582442888e-06,-0.0005258562817240925,-0.00022913220359683582,-8.443889630949018e-05,-0.00028269557586622603,-0.00014326076551416267,0.0010287568324755894,0.0008225803598513494,0.0010308823631212,0.0010478866082860858,-0.39145948912948164,-0.7076976390079612,-0.5032630812584121,-0.23877662749850323,-0.18876220575360725,8.927228711565031e-06,-4.336082517045873e-05
0.0,0.00017004247147204518,0.0003825955608121016,0.0,2.5506370720806774e-05,1.700424714720452e-05,0.0,8.50212357360226e-06,0.0004081019315329084,8.50212357360226e-06,-0.0005258563430272997,-0.00022828201795122065,-8.443890615319715e-05,-0.0002814202902862348,-0.00014326078221519806,0.0009501123093500524,0.0007056762566089876,0.0009734931491774586,0.000990497396324663,-0.39145953476499645,-0.7076977215098471,-0.503263139927752,-0.2387766553345747,-0.18876222775910378,8.92722975228237e-06,-4.336083022537152e-05
0.00028907208787012386,0.00034858692949044345,0.0,0.00021255300578685576,0.0006291568971290931,8.50212023147423e-06,0.00039109753064781456,0.00023805936648127845,0.0,0.00039109753064781456,-0.0005262812423282549,-0.0002282819282150831,-8.443887296082673e-05,-0.0002763189075229125,-0.0001432607259003408,0.0009777438266195366,0.0007418099901961265,0.0009692417063880623,0.0010032501873139593,-0.3914593808848662,-0.7076974433185964,-0.5032629420983709,-0.23877656147306525,-0.188762153557932,7.651908208326807e-06,-4.378591919209229e-05
0.0,8.50211717235531e-06,0.0006801693737884248,0.0,0.0,1.700423434471062e-05,0.0,1.700423434471062e-05,0.00123280698999152,8.50211717235531e-06,-0.0005254308412515581,-0.0002282818460777401,-8.443884257916347e-05,-0.0002758937022429298,-0.00014326067435418697,0.0009798690041139496,0.00061640349499576,0.0009522371233037947,0.0009756179455277719,-0.3914592400351998,-0.7076971886843899,-0.5032627610210458,-0.23877647555968398,-0.18876208564006447,9.352328889590842e-06,-4.166037414454102e-05
0.0008591577330442424,0.0003490328290492235,8.949559719210859e-05,2.6848679157632576e-05,0.0016198703091771657,0.00029533547073395835,0.0018346597424382261,0.00029533547073395835,1.789911943842172e-05,0.001593021630019533,-0.000553082790647231,-0.00023940072248889046,-8.888262170043959e-05,-0.0002872808669866686,-0.00015080008126870298,0.001026961977779446,0.0007763743056415421,0.0010448610972178679,0.001073947166305303,-0.3914576083280817,-0.7076942388126738,-0.503260663286862,-0.23877548024843542,-0.18876129882682033,8.94955971921086e-06,-4.474779859605429e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012753185564780872,0.0,-0.0005250061390834792,-0.0002287071277950703,-8.443890750638152e-05,-0.0002685303659207317,-0.00014326078451103847,0.000994748474052908,0.0007928230359438774,0.0009841208194155905,0.0010223803761099332,-0.39145954103837144,-0.7076977328511297,-0.5032631479928472,-0.23877665916111454,-0.1887622307841323,7.651911338868523e-06,-4.378593710574766e-05
0.0009862442609845045,0.0,0.0014453579686841877,0.0,0.0006291558216625289,5.951473988699596e-05,0.0005101263418885369,0.0,0.0011052737407584966,0.0005186284475866791,-0.0005237297110055646,-0.0002295568538498416,-8.443872862292786e-05,-0.0002685297970403342,-0.00014326048101369744,0.0008927210983049395,0.0005951473988699597,0.0008587126755123703,0.0008863445190313328,-0.3914587117330579,-0.7076962335965996,-0.5032620818320848,-0.23877615331381374,-0.18876183089217774,1.0202526837770737e-05,-4.25105284907114e-05
0.001997963888302414,0.0020064658622951904,0.0009777270091692665,0.0033327738051682826,0.0020999875762157286,9.352171392053853e-05,0.0019384500703529804,0.0,0.0010032329311475952,0.0026441139117534076,-0.0005220212031564605,-0.00022700270560712532,-8.443742059006435e-05,-0.000268525637269041,-0.00016706378895805292,0.0008650758537649814,0.0005993891664907242,0.0008480719057794289,0.0008842052952487279,-0.39145264768083915,-0.7076852707369495,-0.503254285843766,-0.23877245445357925,-0.1887589067993804,2.1254934981940574e-05,-2.4230625879412252e-05
0.00017004249268457925,0.0,0.0,0.0,7.651912170806065e-05,2.5506373902686884e-05,0.00011052762024497651,0.0,0.0,0.00011902974487920546,-0.0005233057712367926,-0.00022403098411193312,-8.443891668681946e-05,-0.0002685303951161161,-0.00016579143036746474,0.0009671166771435444,0.000758814623604935,0.000945861365557972,0.0009798698640948878,-0.39145958359896504,-0.7076978097940381,-0.5032632027090467,-0.2387766851215914,-0.18876225130689836,1.9129780427015163e-05,-3.868466708574178e-05
0.0,0.0,0.0,0.0,0.0,8.63732448454059e-06,0.0,0.0,0.0,0.0,-0.0005316273220234733,-0.00022672976771919047,-8.57816550478373e-05,-0.0002728005359086491,-0.0001727464896908118,0.000984654991237627,0.0008291831505158966,0.000995451646843303,0.0010472755937505464,-0.3875726422983878,-0.7317872976562994,-0.48335573393023157,-0.21185267285160234,-0.18909332283483787,1.4251585399491973e-05,-4.4050354871157e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005316273086794161,-0.00022629789581479613,-8.578165289468365e-05,-0.0002728005290612472,-0.00014553891391142423,0.0010170449325264215,0.0007816778462304982,0.0010170449325264215,0.001060231553865123,-0.3875726325701604,-0.7317872792881472,-0.48335572179781044,-0.21185266753401602,-0.18909331808852028,1.2092253974836435e-05,-4.534595240563663e-05
2.727575671323492e-05,0.0,0.0,0.0,4.54595945220582e-05,9.091918904411641e-06,7.273535123529313e-05,9.091918904411641e-06,9.09191890441164e-05,9.09191890441164e-05,-0.000560062204511757,-0.00023684448745992323,-9.029646305138591e-05,-0.00028715840813909135,-0.00015319883353933614,0.0010546625929117501,0.0008114537622187389,0.0010432976942812357,0.0010842113293510881,-0.3875725738531477,-0.7317871684228298,-0.4833556485697194,-0.21185263545892552,-0.18909328946145712,1.3183282411396878e-05,-4.773257424816111e-05
7.773592141508784e-05,0.0,0.0,0.0,0.0001036478952201171,3.45492984067057e-05,4.318662300838213e-05,0.0,8.637324601676425e-06,0.0,-0.0005320591954632678,-0.00022629790456392236,-8.578165621117277e-05,-0.0002728005396082576,-0.00014553891953824778,0.00101488564069698,0.0007816778764517166,0.0009954516603432081,0.0010364789522011712,-0.38757264755448834,-0.7317873075804973,-0.4833557404853029,-0.21185267572466102,-0.18909332539924364,9.501057061844068e-06,-4.534595415880124e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001641091656266073,0.0,-0.000531627323385141,-0.00022759350075058434,-8.578165526755159e-05,-0.00027280053660737867,-0.0001455389179372807,0.0009911329871396416,0.0007795185367263848,0.0010192042917862981,0.0010451162653062887,-0.3875726432910855,-0.7317872995306409,-0.48335573516826036,-0.21185267339422487,-0.18909332331916645,1.1660388083995783e-05,-4.5345953659983604e-05
0.0003282182338106588,0.0,0.0,0.0,0.00014683447302055787,6.04612535967003e-05,3.4549287769543035e-05,8.637321942385759e-06,8.637321942385759e-06,0.000604612535967003,-0.0005311952994567241,-0.00022932089757034184,-8.578162980040689e-05,-0.00027280045561744304,-0.00014553887472920003,0.0009976106843455552,0.0008162269235554541,0.001036478633086291,0.0010515939464854661,-0.387572528227223,-0.7317870822751802,-0.48335559166799325,-0.2118526104986947,-0.18909326718050823,1.0364786330862908e-05,-4.534594019752523e-05
0.0004059541608468742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005311953381294206,-0.00023018464652274886,-8.578163604558061e-05,-0.0002728004754781782,-0.00014553888532489,0.0010494346924020258,0.0008335016281217736,0.0010494346924020258,0.0010645500069016434,-0.38757255644372773,-0.7317871355515921,-0.4833556268578077,-0.2118526259222342,-0.1890932809470956,9.069188699770593e-06,-4.577780962741347e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.501055209064216e-05,0.0,0.0,-0.000531195359415863,-0.00023148025418447363,-8.578163948308416e-05,-0.00027280048641003553,-0.00014553889115702913,0.0010472754037263966,0.0008507763073571137,0.0010688687110197242,0.0010688687110197242,-0.3875725719748146,-0.7317871648762938,-0.4833556462271828,-0.21185263441174532,-0.18909328852457788,9.06918906319766e-06,-4.664154375358797e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005316272901696393,-0.00023234401471264492,-8.578164990800627e-05,-0.0002728005195630953,-0.00014553890884416606,0.001008407573148747,0.0008335017628167375,0.0010105669041405002,0.0010667095099260834,-0.3875726190759647,-0.7317872538093596,-0.4833557049687153,-0.2118526601578983,-0.18909331150481953,8.637323967012824e-06,-4.6209683223518604e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005596073947339091,-0.0002441179293030944,-9.029642854804887e-05,-0.0002871582984124974,-0.00015319877500026595,0.0011319434710702141,0.0009114645218858553,0.001159219217361063,0.0011683111327913456,-0.38757242575712386,-0.7317868887983742,-0.48335546387385986,-0.21185255450755006,-0.18909321720669456,8.182723887254561e-06,-4.864174755201323e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000531195377618135,-0.00023320772675918122,-8.578164242253142e-05,-0.0002728004957579874,-0.0001455388961441557,0.001045116108809664,0.0008421390132970433,0.0010472754396129897,0.001071028078449573,-0.38757258525561844,-0.73178718995217,-0.4833556627901493,-0.21185264167122006,-0.18909329500416663,8.205457052637858e-06,-4.577781303050594e-05
0.0,0.0,0.0,0.0,0.0,8.637321138005411e-06,8.637321138005411e-06,0.0,0.0,0.0,-0.0005307633839304324,-0.00023450326889684687,-8.578162181169724e-05,-0.00027280043021196123,-0.00014553886117539116,0.0011250110782252047,0.0008356608201020235,0.0011077364359491939,0.0011552417022082236,-0.3875724921331967,-0.7317870141249883,-0.4833555466538394,-0.21185259076919086,-0.1890932495705466,7.773589024204869e-06,-4.5345935974528405e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.318659918220762e-05,0.0009241932224992429,0.0,-0.0005294677059738653,-0.00023493509955120945,-8.578160888520541e-05,-0.00026862064691333135,-0.00014553883924403968,0.0010861429694325215,0.0007255348662610879,0.0010062477609454376,0.0011206922487782876,-0.3875724337296302,-0.7317869038514978,-0.4833554738166582,-0.21185255884497764,-0.18909322107595425,8.637319836441523e-06,-4.5345929141317996e-05
0.00021593294194063186,3.45492707105011e-05,0.0,0.00022457025961825715,0.0002763941656840088,7.773585909862747e-05,0.0006823480965323967,0.0011487632511241615,0.0,0.0006132495551113945,-0.0005298994395223106,-0.00023579877259917,-8.578158744490511e-05,-0.0002677568480063835,-0.0001455388028679859,0.0009198743326670918,0.0006715514494353652,0.0008831657325371843,0.0009544236033775929,-0.38757233685957293,-0.7317867209482953,-0.4833553530065377,-0.21185250589443802,-0.18909317381389543,8.205451793744011e-06,-4.534591780753269e-05
0.00012955992871933967,0.00011228527155676105,0.0,0.0,8.637328581289311e-05,1.727465716257862e-05,8.63732858128931e-06,0.0,1.727465716257862e-05,0.00018138390020707552,-0.0005307638413202281,-0.00023623093669826264,-8.578169573472897e-05,-0.000272800665300019,-0.00014553898659472488,0.0008766888510008651,0.0006154096614168634,0.000870210854564898,0.0009090788331807,-0.38757282612704097,-0.7317876447485825,-0.48335596318953383,-0.211852773334937,-0.18909341252323966,7.77359572316038e-06,-4.577784148083335e-05
0.00019002123081390127,0.0,0.0001295599301003872,0.0,0.0,8.637328673359147e-06,2.5911986020077442e-05,1.7274657346718295e-05,0.0,2.5911986020077442e-05,-0.0005307638469779196,-0.00023579907278270475,-8.578169664912128e-05,-0.000272800668207945,-0.00014553898814610163,0.0008680515316725944,0.000598135010630121,0.000881007524682633,0.0009155568393760696,-0.38757283025838396,-0.7317876525490927,-0.48335596834187977,-0.21185277559318735,-0.18909341453888598,8.20546223969119e-06,-4.577784196880349e-05
9.091922752466888e-06,0.0,0.0,0.00021820614605920526,0.00015456268679193708,8.182730477220198e-05,9.091922752466888e-06,0.0002909415280789404,0.0,0.00010001115027713576,-0.0005586986531390902,-0.00024684570272947594,-9.029650126837641e-05,-0.00027866743236311007,-0.00015319889837906705,0.0009069192945585719,0.0007091699746924171,0.0009137382366229222,0.000938741024192206,-0.3875727378890011,-0.7317874781437459,-0.48335585314471163,-0.21185272512323666,-0.18909336949312394,8.182730477220198e-06,-4.864178672569785e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005303320442678142,-0.0002362309676013798,-8.578170695646746e-05,-0.000264734155648347,-0.00014553900563375687,0.0008140683252808061,0.0006585963904791668,0.0008356616495588116,0.0008658923035480192,-0.38757287682831076,-0.7317877404791403,-0.4833560264209047,-0.21185280104896617,-0.18909343725994843,7.34173025452186e-06,-4.6209713954931705e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023320782681425614,0.0,-0.0005303318728294565,-0.00023709462392782708,-8.578167922615186e-05,-0.00026602966910663293,-0.00014553895858593393,0.0009328313072570246,0.000678030163145152,0.0009371499707165478,0.0009630619514736875,-0.3875727515391486,-0.7317875039169907,-0.48335587016829984,-0.21185273256414297,-0.1890933761324554,7.773594227141871e-06,-4.5777832670946576e-05
0.0005959718219761372,1.7274545564525716e-05,0.0,0.0,0.002427073651815863,0.00010364727338715428,0.001261041826210377,0.00010364727338715428,0.00017274545564525715,0.0020815827405253487,-0.0005298966851918263,-0.0002379568651513417,-8.578114156626538e-05,-0.0002681873198892617,-0.00014553804638112915,0.000988967733569097,0.0007190529591233828,0.0009803304607868342,0.0010235168246981487,-0.3875703223220538,-0.7317829172407931,-0.48335284060459077,-0.21185140471981576,-0.18909219093855312,9.069136421376e-06,-4.491381846776686e-05
