,Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
5443,28/01/2013,5.0,6.0,5.2,7.8,4.6,5.4,5.0,0.0,8.2,6.2,-13.31,-4.51,-1.9863015497767291,-5.02,-2.79,4.4,0.9,4.45,4.55,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.51,-0.3
5444,29/01/2013,2.2,2.2,4.6,0.2,1.8,2.2,2.2,2.6,0.0,2.0,-13.37,-4.56,-1.9863015497767291,-5.05,-2.91,5.25,2.95,6.6,5.6,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.46,-0.5
5445,30/01/2013,0.2,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-13.35,-4.61,-1.9863015497767291,-5.13,-3.02,9.4,5.25,9.1,8.9,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.43,-0.72
5446,31/01/2013,0.0,0.2,0.8,0.0,0.0,0.2,0.0,0.2,0.0,0.0,-13.34,-4.66,-1.9863015497767291,-5.26,-3.11,10.75,8.8,10.25,10.95,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.43,-0.77
5447,01/02/2013,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.4,0.0,-13.27,-4.7,-1.9863015497767291,-5.26,-3.14,12.3,7.55,11.95,11.95,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.43,-0.7
5448,02/02/2013,31.8,0.4,0.4,21.4,5.2,5.0,13.2,1.2,48.4,22.6,-13.11,-4.72,-1.9863015497767291,-5.19,-2.96,9.6,3.8,9.75,9.65,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.69,0.3
5449,03/02/2013,22.6,30.0,29.4,0.0,38.8,35.4,39.6,53.0,0.0,34.2,-13.24,-4.7,-1.9863015497767291,-5.2,-2.61,5.2,2.15,7.2,6.65,-8555.482789,-14730.8976,-12639.4992,0.0,0.0,0.73,0.43
5450,04/02/2013,0.0,0.0,4.2,0.0,0.0,0.0,0.0,2.6,0.0,0.0,-13.31,-4.68,-1.9863015497767291,-5.22,-2.69,5.3,3.4,6.95,6.1,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.59,0.01
5451,05/02/2013,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.2,0.0,-13.25,-4.7,-1.9863015497767291,-5.2,-2.79,6.45,4.05,7.6,6.6,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.55,-0.14
5452,06/02/2013,4.0,0.8,3.2,0.4,1.0,0.4,1.6,4.2,2.0,1.6,-13.15,-4.72,-1.9863015497767291,-5.13,-2.85,8.65,2.65,8.05,8.8,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.5,-0.28
5453,07/02/2013,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-13.18,-4.75,-1.9863015497767291,-5.16,-2.94,5.5,0.5,6.2,5.75,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.48,-0.4
5454,08/02/2013,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.6,0.0,0.2,-13.23,-4.78,-1.9863015497767291,-5.23,-3.0,4.8,1.35,6.15,4.8,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.47,-0.45
5455,09/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.26,-4.82,-1.9863015497767291,-5.32,-3.07,3.3,-0.75,3.7,3.2,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.45,-0.58
5456,10/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.27,-4.85,-1.9863015497767291,-5.35,-3.17,1.65,-1.35,2.7,2.2,-8555.482789,-14730.8976,-12639.4992,0.0,0.0,0.38,-0.83
5457,11/02/2013,0.0,0.0,1.6,54.6,0.0,0.0,0.0,0.0,1.2,0.0,-13.17,-4.85,-1.9863015497767291,-5.26,-3.23,1.3,-0.9,1.4,1.3,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.43,-0.76
5458,12/02/2013,2.4,39.2,18.2,5.4,33.2,51.8,6.8,2.6,13.0,46.2,-13.16,-4.81,-1.9863015497767291,-5.12,-3.24,2.6,0.05,3.75,2.85,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.44,-0.87
5459,13/02/2013,24.4,21.0,2.6,0.2,21.0,2.4,19.8,0.0,16.2,7.0,-13.2,-4.78,-0.96,-5.13,-3.29,4.7,1.5,5.85,5.6,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.39,-0.92
5460,14/02/2013,18.0,0.0,10.6,0.0,0.4,0.0,23.2,18.8,0.0,0.0,-13.25,-4.77,-1.09,-5.16,-3.34,6.25,2.4,5.75,5.45,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.37,-0.95
5461,15/02/2013,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.23,-4.8,-1.18,-5.19,-3.38,6.15,4.15,7.05,6.2,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.37,-0.95
5462,16/02/2013,0.0,0.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-13.26,-4.85,-1.28,-5.24,-3.4,6.0,3.75,7.55,6.7,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.36,-0.96
5463,17/02/2013,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.24,-4.87,-1.37,-5.28,-3.9186391437308936,5.85,2.75,6.8,6.0,-8555.482789,-14730.8976,-12639.4992,0.0,0.0,0.37,-0.97
5464,18/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,0.4,-13.24,-4.89,-1.4,-5.24,-3.9186391437308936,4.9,2.05,5.8,5.75,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.35,-0.97
5465,19/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.22,-4.91,-1.44,-5.24,-3.9186391437308936,4.8,1.5,5.6,4.55,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.36,-0.97
5466,20/02/2013,1.4,2.2,2.4,0.8,2.6,2.6,1.8,0.0,9.2,3.0,-13.2,-4.93,-1.49,-5.26,-3.9186391437308936,3.4,1.75,4.2,3.4,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.38,-0.96
5467,21/02/2013,15.2,4.0,1.4,9.6,11.4,6.8,15.4,0.4,9.2,17.0,-13.15,-4.95,-1.44,-5.22,-3.9186391437308936,3.55,0.35,4.1,4.3,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.4,-0.94
5468,22/02/2013,7.4,8.0,5.4,4.4,6.2,4.8,5.8,13.8,1.2,5.4,-13.1,-4.97,-1.4,-5.21,-3.9186391437308936,3.85,-1.05,4.4,4.6,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.4,-0.95
5469,23/02/2013,0.4,2.8,0.2,12.0,1.0,1.4,0.8,4.8,0.0,1.2,-13.08,-5.0,-1.36,-5.23,-3.9186391437308936,0.05,-2.5,1.4,1.1,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.39,-0.94
5470,24/02/2013,7.8,23.0,0.0,12.4,15.8,17.2,10.6,13.4,8.4,0.2,-13.11,-5.01,-1.12,-5.23,-3.9186391437308936,4.0,-0.9,3.65,3.55,-8555.482789,-14730.8976,-12639.4992,0.0,0.0,0.39,-0.94
5471,25/02/2013,10.0,13.8,4.0,7.2,11.0,7.8,12.6,0.0,6.0,9.0,-13.18,-5.0,-1.03,-5.22,-3.9186391437308936,4.8,-1.0,4.8,3.95,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.38,-0.93
5472,26/02/2013,7.6,3.4,0.4,0.2,4.4,3.8,3.6,0.0,1.6,12.4,-13.21,-5.0,-1.03,-5.24,-3.9186391437308936,6.95,1.85,7.65,6.45,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.36,-0.95
5473,27/02/2013,0.0,0.0,7.6,0.0,0.0,0.0,0.2,0.0,0.0,20.6,-13.23,-5.01,-1.17,-5.26,-3.9186391437308936,4.65,2.55,6.1,5.6,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.36,-0.95
5474,28/02/2013,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.8,-13.23,-5.03,-1.26,-5.28,-3.53,6.3,3.7,7.85,6.95,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.35,-0.96
5475,01/03/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-13.18,-5.04,-1.35,-5.28,-3.51,4.6,3.4,7.05,5.15,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.36,-0.96
5476,02/03/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,-13.17,-5.07,-1.39,-5.36,-3.52,7.4,4.85,9.6,9.1,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.35,-0.97
5477,03/03/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,-13.19,-5.09,-1.49,-5.39,-3.53,6.6,5.6,8.15,7.5,-8439.42456,-14166.1872,-12972.744,0.0,0.0,0.34,-0.97
5478,04/03/2013,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.2,-5.1,-1.5,-5.36,-3.53,8.65,7.95,10.05,8.75,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.36,-0.98
5479,05/03/2013,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,12.2,0.0,-13.2,-5.12,-1.5,-5.34,-3.54,5.9,3.85,7.65,6.55,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.36,-0.97
5480,06/03/2013,37.2,25.6,23.0,18.2,27.6,21.6,30.0,0.2,38.8,38.4,-13.1,-5.11,-1.17,-5.24,-3.4,9.5,5.2,9.7,9.25,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.55,-0.27
5481,07/03/2013,43.4,23.8,21.0,3.0,29.8,18.2,36.6,5.0,24.6,50.6,-13.07,-5.04,-0.95,-5.16,-2.87,12.75,7.7,11.4,11.7,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.91,0.99
5482,08/03/2013,17.8,3.4,7.0,18.4,14.2,11.0,16.2,1.0,19.4,27.8,-13.05,-4.94,-1.0,-5.12,-2.48,12.25,7.7,12.15,12.25,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.99,1.17
5483,09/03/2013,25.0,21.4,34.6,4.6,19.2,26.2,20.6,0.4,24.0,38.2,-13.04,-4.82,-0.92,-5.13,-2.14,12.6,6.75,11.45,12.55,-8883.6048,-14911.776,-13655.52,0.0,0.0,1.02,1.22
5484,10/03/2013,29.6,9.0,4.0,10.8,20.8,21.2,32.8,1.8,23.2,31.4,-13.02,-4.72,-0.95,-5.11,-1.93,13.2,6.45,12.2,13.15,-8439.42456,-14166.1872,-12972.744,0.0,0.0,1.06,1.36
5485,11/03/2013,29.6,27.6,56.2,37.8,26.4,24.8,33.4,1.0,28.8,34.2,-13.0,-4.61,-0.73,-5.04,-1.75,9.6,4.85,8.3,8.9,-8883.6048,-14911.776,-13655.52,0.0,0.0,1.12,1.44
5486,12/03/2013,19.4,29.8,30.4,15.0,21.6,22.2,23.2,11.4,3.8,20.2,-12.97,-4.46,-0.5,-4.93,-1.64,9.8,4.95,9.6,9.9,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.98,1.08
5487,13/03/2013,25.2,28.0,16.6,43.4,19.4,29.8,21.0,5.4,19.8,32.8,-12.92,-4.3,-0.56,-4.88,-1.69,6.8,3.4,7.35,7.05,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.92,0.86
5488,14/03/2013,1.0,0.8,6.2,0.2,2.0,1.4,1.8,0.8,0.2,2.4,-12.86,-4.15,-0.86,-4.8,-1.79,6.7,3.0,7.8,7.3,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.8,0.58
5489,15/03/2013,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,-12.94,-4.15,-0.93,-4.91,-1.97,6.2,0.3,5.5,6.8,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.7,0.3
5490,16/03/2013,0.0,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-4.24,-1.14,-5.05,-2.13,4.55,1.3,5.5,5.35,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.64,0.13
5491,17/03/2013,0.0,0.0,2.8,22.2,0.0,0.0,0.0,0.0,25.8,0.0,-12.95,-4.28,-1.2,-5.04,-2.24,5.95,2.15,6.2,6.35,-8439.42456,-14166.1872,-12972.744,0.0,0.0,0.62,0.06
5492,18/03/2013,94.0,69.0,46.8,66.0,69.6,69.0,95.6,0.0,95.6,112.2,-12.79,-4.08,-0.09,-4.68,-1.53,10.7,5.85,8.85,9.35,-8883.6048,-14911.776,-13655.52,0.0,0.0,1.36,2.15
5493,19/03/2013,44.0,14.4,23.8,0.0,44.8,20.8,52.4,5.4,3.2,54.2,-12.83,-3.75,-0.83,-4.53,-1.04,9.95,3.8,10.35,10.25,-8883.6048,-14911.776,-13655.52,0.0,0.0,1.16,1.56
5494,20/03/2013,0.6,0.0,0.0,12.4,0.2,0.0,0.0,0.0,9.4,0.0,-12.81,-3.78,-0.93,-4.61,-1.28,7.85,4.0,8.45,7.8,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.88,0.83
5495,21/03/2013,11.6,13.8,16.6,0.2,9.6,10.4,12.2,9.2,0.0,16.6,-12.83,-3.87,-0.94,-4.66,-1.45,10.1,5.8,9.65,10.0,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.78,0.51
5496,22/03/2013,0.0,2.4,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.2,-12.82,-3.97,-1.05,-4.67,-1.61,8.65,5.25,9.25,9.6,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.7,0.28
5497,23/03/2013,0.0,0.0,0.4,2.4,0.0,0.0,0.0,0.0,8.0,0.0,-12.8,-4.07,-1.16,-6.316783314020861,-1.74,10.6,6.75,10.75,10.3,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.66,0.14
5498,24/03/2013,12.6,8.6,14.0,9.2,10.2,10.2,12.6,3.0,8.2,13.8,-12.74,-4.13,-1.17,-6.316783314020861,-1.85,12.2,5.8,12.0,12.1,-8439.42456,-14166.1872,-12972.744,0.0,0.0,0.66,0.11
5499,25/03/2013,3.8,0.8,2.0,0.0,2.0,1.4,3.4,8.8,0.0,3.0,-12.7,-4.2,-1.21,-6.316783314020861,-1.94,10.2,5.4,10.4,10.75,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.65,0.12
5500,26/03/2013,2.4,15.6,12.6,15.2,4.6,6.8,2.6,0.6,3.2,4.2,-12.71,-4.26,-1.05,-6.316783314020861,-2.04,6.4,2.45,6.25,7.0,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.62,-0.03
5501,27/03/2013,0.6,2.0,6.8,0.0,2.0,4.6,0.0,0.6,0.2,0.4,-12.74,-4.31,-1.04,-6.316783314020861,-2.15,8.3,3.05,7.75,8.85,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.58,-0.14
5502,28/03/2013,0.2,0.4,1.8,11.0,1.4,1.4,0.6,0.0,12.6,1.0,-12.76,-4.36,-1.15,-6.316783314020861,-2.26,10.25,5.85,10.0,10.1,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.56,-0.22
5503,29/03/2013,28.0,15.6,32.2,5.6,32.6,32.6,42.2,0.4,29.4,62.0,-12.73,-4.38,-1.1,-6.316783314020861,-1.97,13.3,7.45,12.15,12.8,-8883.6048,-14911.776,-13655.52,0.0,0.0,0.81,0.66
5504,30/03/2013,18.0,1.6,1.0,23.2,19.4,7.6,18.2,1.0,49.2,16.6,-12.66,-4.34,-1.03,-6.316783314020861,-1.51,11.85,6.65,11.45,11.7,-8883.6048,-14911.776,-13655.52,0.0,0.0,1.09,1.51
5505,31/03/2013,50.4,17.4,20.6,0.0,33.4,21.6,37.6,4.4,7.4,80.4,-12.67,-4.22,-0.95,-6.316783314020861,-1.04,10.05,4.6,9.4,10.2,-8439.42456,-14166.1872,-12972.744,0.0,0.0,1.2,1.68
5506,01/04/2013,5.6,0.0,0.8,3.2,13.6,9.8,13.4,2.8,7.0,15.0,-12.69,-4.18,-1.03,-6.316783314020861,-1.16,12.15,6.6,11.75,12.6,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.92,0.92
5507,02/04/2013,12.8,21.6,35.8,17.6,18.0,15.4,13.0,27.0,8.0,18.6,-12.66,-4.19,-0.93,-6.316783314020861,-1.29,12.0,5.65,12.0,12.4,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.82,0.62
5508,03/04/2013,0.2,0.0,0.0,0.0,0.2,0.2,0.2,2.8,0.2,0.2,-12.71,-4.24,-0.99,-6.316783314020861,-1.49,11.7,6.4,11.45,11.8,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.72,0.32
5509,04/04/2013,0.0,0.0,0.2,1.0,0.0,0.0,0.0,3.2,6.4,0.0,-12.71,-4.3,-1.13,-6.316783314020861,-1.62,9.5,5.25,9.9,10.2,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.68,0.24
5510,05/04/2013,18.0,16.0,17.4,20.6,17.2,13.4,14.6,33.0,13.0,23.0,-12.68,-4.35,-1.04,-6.316783314020861,-1.7,12.1,5.35,11.35,12.1,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.7,0.27
5511,06/04/2013,1.6,4.0,15.6,0.0,2.4,3.8,2.6,2.6,6.6,3.8,-12.74,-4.39,-1.08,-6.316783314020861,-1.82,14.75,8.5,14.0,14.4,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.66,0.13
5512,07/04/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-12.74,-4.42,-1.2,-6.316783314020861,-1.96,12.55,7.9,12.5,14.55,-8754.042125,-14645.5344,-12841.416,0.0,0.0,0.6,-0.06
5513,08/04/2013,1.0,1.2,1.6,3.2,0.8,1.8,0.6,0.0,21.2,1.6,-12.75,-4.45,-1.18,-6.316783314020861,-2.08,10.7,4.55,9.5,10.35,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.58,-0.15
5514,09/04/2013,27.8,13.2,5.2,1.0,28.6,28.8,27.0,0.2,2.8,32.2,-12.74,-4.48,-0.96,-5.07,-2.02,12.3,6.3,11.15,12.4,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.69,0.19
5515,10/04/2013,1.8,0.0,1.2,0.0,3.8,0.6,5.8,0.2,0.0,6.0,-12.76,-4.46,-1.13,-5.1,-2.08,13.75,6.65,13.05,14.0,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.65,0.1
5516,11/04/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.77,-4.49,-1.23,-5.14,-2.13,13.05,8.3,13.1,14.0,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.63,0.05
5517,12/04/2013,4.0,0.8,1.0,0.4,4.2,2.2,5.8,0.0,5.4,5.4,-12.74,-4.52,-1.3,-5.1,-2.19,15.35,8.8,13.6,14.95,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.59,-0.06
5518,13/04/2013,2.4,0.4,0.2,0.0,1.4,0.8,1.6,0.0,0.0,1.4,-12.81,-4.57,-1.32,-5.21,-2.25,13.7,8.8,13.65,14.95,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.57,-0.11
5519,14/04/2013,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-12.84,-4.6,-1.47,-5.29,-2.33,15.1,12.75,15.85,16.0,-8754.042125,-14645.5344,-12841.416,0.0,0.0,0.54,-0.24
5520,15/04/2013,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.8,-4.64,-1.46,-5.26,-2.4,15.95,14.55,15.8,16.4,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.53,-0.3
5521,16/04/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.79,-4.68,-1.54,-5.28,-2.44,16.2,14.7,15.65,16.85,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.52,-0.28
5522,17/04/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.8,-4.71,-1.59,-5.28,-2.44,18.75,16.65,18.1,19.5,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.51,-0.34
5523,18/04/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.78,-4.75,-1.61,-5.41,-2.43,17.5,15.8,16.8,18.0,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.5,-0.33
5524,19/04/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.74,-4.79,-1.66,-5.37,-2.48,16.4,13.6,16.0,17.55,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.48,-0.48
5525,20/04/2013,4.2,4.6,2.8,0.6,2.4,2.8,2.8,0.2,2.8,3.8,-12.74,-4.82,-1.7,-5.44,-2.48,12.85,6.95,12.2,13.8,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.48,-0.41
5526,21/04/2013,0.2,0.0,0.0,1.6,0.0,0.6,0.2,0.6,1.6,0.6,-12.74,-4.85,-1.74,-5.45,-2.54,11.25,6.9,11.4,12.8,-8754.042125,-14645.5344,-12841.416,0.0,0.0,0.45,-0.95
5527,22/04/2013,0.8,2.2,0.8,0.4,0.4,0.0,0.2,0.0,8.8,0.4,-12.73,-4.87,-1.71,-5.39,-2.6,12.95,7.55,12.85,14.05,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.43,-0.65
5528,23/04/2013,4.2,0.4,0.6,0.2,3.2,1.8,8.0,6.6,1.6,3.0,-12.79,-4.91,-1.76,-5.43,-2.61,13.55,8.6,14.25,14.7,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.4,-0.72
5529,24/04/2013,1.2,0.0,2.2,0.0,7.4,2.2,0.4,3.6,0.2,1.0,-12.82,-4.94,-1.76,-5.52,-2.69,16.6,12.9,17.15,16.5,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.39,-0.77
5530,25/04/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.79,-4.98,-1.83,-5.58,-2.8,17.8,15.85,19.25,18.35,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.34,-0.78
5531,26/04/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.73,-5.0,-1.82,-5.52,-2.92,20.3,14.3,20.0,21.35,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.35,-0.95
5532,27/04/2013,10.2,3.8,3.2,28.4,5.8,4.6,12.8,0.2,48.2,12.4,-12.67,-5.02,-1.76,-5.54,-2.98,15.7,9.9,15.15,15.45,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.4,-0.65
5533,28/04/2013,33.4,31.2,41.6,1.6,34.4,36.2,42.0,4.6,1.6,51.0,-12.69,-4.99,-1.55,-5.56,-2.65,18.45,11.65,17.55,17.85,-8754.042125,-14645.5344,-12841.416,0.0,0.0,0.67,0.34
5534,29/04/2013,3.8,10.2,0.4,0.4,2.2,3.2,3.8,0.8,1.8,4.2,-12.7,-4.96,-1.53,-5.62,-2.64,20.75,16.35,20.4,20.1,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.54,-0.07
5535,30/04/2013,5.0,1.6,2.6,1.4,2.6,1.6,3.4,1.0,3.0,4.2,-12.71,-4.95,-1.57,-5.66,-2.72,21.9,15.45,21.85,22.1,-9214.781184,-15416.352,-13517.28,0.0,0.0,0.51,-0.2
5536,01/05/2013,0.4,0.0,0.2,1.6,0.4,0.0,0.6,0.2,1.8,0.4,-12.7,-4.98,-1.66,-5.75,-2.81,20.8,16.55,20.85,21.35,-9855.41904,-15780.096,-13404.96,0.0,0.0,0.49,-0.33
5537,02/05/2013,0.2,0.8,1.0,0.4,0.8,0.8,1.0,0.4,0.0,1.2,-12.69,-4.98,-1.65,-5.73,-2.89,17.5,14.2,17.85,18.75,-9855.41904,-15780.096,-13404.96,0.0,0.0,0.46,-0.46
5538,03/05/2013,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.68,-5.01,-1.75,-5.74,-2.98,18.2,13.65,17.7,18.55,-9855.41904,-15780.096,-13404.96,0.0,0.0,0.43,-0.59
5539,04/05/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.69,-5.05,-1.82,-5.83,-3.08,17.05,14.55,17.3,18.15,-9855.41904,-15780.096,-13404.96,0.0,0.0,0.38,-0.75
5540,05/05/2013,2.8,8.4,2.0,8.2,0.0,3.0,2.6,1.8,18.2,5.6,-12.7,-5.06,-1.78,-5.88,-3.08,16.25,12.35,15.15,16.35,-9362.648088,-14991.0912,-12734.712,0.0,0.0,0.35,-0.76
5541,06/05/2013,12.0,3.8,4.0,4.2,7.8,5.2,9.2,21.8,4.6,11.4,-12.68,-5.07,-1.72,-5.82,-3.12,16.55,11.9,17.2,17.4,-9855.41904,-15780.096,-13404.96,0.0,0.0,0.38,-0.73
5542,07/05/2013,1.6,0.0,0.6,0.2,0.0,9.6,0.0,0.0,0.6,2.0,-12.68,-5.08,-1.73,-5.8,-3.19,17.7,11.25,17.25,18.7,-9855.41904,-15780.096,-13404.96,0.0,0.0,0.38,-0.84
5543,08/05/2013,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.8,0.0,-12.68,-5.1,-1.78,-5.82,-3.25,17.85,12.65,17.4,18.05,-9855.41904,-15780.096,-13404.96,0.0,0.0,0.36,-0.87
5544,09/05/2013,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,2.6,-12.69,-5.13,-1.85,-5.9,-3.3,19.55,15.1,19.3,20.2,-9855.41904,-15780.096,-13404.96,0.0,0.0,0.35,-0.93
5545,10/05/2013,1.4,1.0,0.8,1.6,1.4,1.2,1.4,0.6,3.6,1.6,-12.68,-5.16,-1.87,-5.92,-3.35,19.35,13.0,18.45,20.15,-9855.41904,-15780.096,-13404.96,0.0,0.0,0.32,-0.95
5546,11/05/2013,2.2,0.0,0.2,0.0,2.6,2.8,2.2,0.2,1.6,3.6,-12.67,-5.19,-1.94,-5.97,-3.39,18.25,10.6,17.7,18.7,-9855.41904,-15780.096,-13404.96,0.0,0.0,0.27,-0.96
5547,12/05/2013,0.0,0.0,0.2,0.8,0.0,0.0,0.0,6.0,22.4,0.0,-12.68,-5.2,-1.98,-6.02,-3.38,16.9,11.7,17.0,18.05,-9362.648088,-14991.0912,-12734.712,0.0,0.0,0.27,-0.96
