Rainfall_Simignano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
0.0,0.0,3.10585034013604,1.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,12.5,11.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,12.7,12.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
3.2,3.4,3.10585034013604,2.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,13.5,15.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,15.35,16.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,14.0,14.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
1.4,0.4,3.10585034013604,0.2,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,15.6,16.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.2,3.10585034013604,6.6,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,13.6,14.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.2,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,13.9,13.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,14.75,13.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,15.7,14.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,15.4,15.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,13.7,15.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,16.05,16.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,16.5,15.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,17.95,17.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,17.9,18.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,17.6,16.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,11.85,13.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
4.4,3.6,3.10585034013604,6.2,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,12.75,13.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-5.6,0.0,0.0,14.35,14.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.1,0.0,0.0,16.55,15.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,18.0,16.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.2,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,17.9,18.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.8,3.10585034013604,21.4,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,19.0,18.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.2,0.6,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,19.85,18.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
5.4,0.4,3.10585034013604,1.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,20.15,19.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,21.9,20.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,22.6,20.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,22.45,21.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,20.25,20.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,18.9,19.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,18.35,17.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,19.95,17.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,18.2,18.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.2,0.6,3.10585034013604,0.4,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,18.4,20.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.2,0.0,3.10585034013604,0.4,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,18.25,19.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,1.4,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,20.35,20.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
28.8,25.0,3.10585034013604,22.6,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,19.6,20.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.2,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,19.65,19.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
24.4,25.4,3.10585034013604,14.2,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,18.45,20.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
3.4,3.2,3.10585034013604,2.2,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,18.45,20.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.4,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,17.65,19.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
1.4,2.4,3.10585034013604,1.2,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,17.6,18.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.6,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,16.3,16.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.2,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,17.75,18.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,17.5,18.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,18.15,18.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,18.5,19.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.2,0.6,3.10585034013604,6.8,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,20.1,20.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.2,3.222134387351791,8.734782608695737,2.391108247422662,-6.7,0.0,0.0,21.65,20.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,19.75,20.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,21.05,22.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,17.65,18.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,19.8,20.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,21.0,21.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,21.3,21.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,21.6,21.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,21.35,21.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.2,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,21.15,20.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,23.65,21.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,23.2,22.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,23.5,22.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,23.7,23.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,22.9,23.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,22.5,23.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
36.2,0.0,3.10585034013604,53.4,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,18.15,19.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.2,4.0,3.10585034013604,0.4,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,19.95,19.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.2,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,20.45,20.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
1.4,0.6,3.10585034013604,7.6,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,20.9,22.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
4.6,0.0,3.10585034013604,8.2,3.222134387351791,8.734782608695737,2.391108247422662,-6.8,0.0,0.0,22.25,22.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.2,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,22.75,22.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,23.0,22.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,24.0,23.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,24.45,24.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.2,0.4,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,24.25,25.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,26.1,26.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,27.35,26.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,23.75,25.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,21.75,22.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,20.4,20.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,21.4,21.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,20.4,20.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,19.35,19.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
10.2,5.6,3.10585034013604,4.8,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,18.5,19.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,18.75,19.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,20.2,20.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,20.6,20.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.6,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,17.05,17.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.6,7.4,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,17.75,17.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
3.0,0.4,3.10585034013604,2.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,17.7,18.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,16.3,16.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
15.6,18.0,3.10585034013604,18.2,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,18.65,20.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,19.75,20.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.4,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,19.85,20.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,20.35,20.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.4,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-6.9,0.0,0.0,21.15,21.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,14.4,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,22.25,22.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,22.25,22.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,22.75,23.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,23.2,24.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,23.6,23.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,23.0,23.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,23.35,24.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.0,0.0,0.0,22.1,22.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.1,0.0,0.0,21.4,20.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.1,0.0,0.0,22.15,19.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.1,0.0,0.0,21.1,19.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.1,0.0,0.0,21.55,20.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.1,0.0,0.0,22.7,22.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.1,0.0,0.0,22.3,22.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.1,0.0,0.0,24.15,24.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.1,0.0,0.0,26.9,25.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.1,0.0,0.0,26.3,25.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,26.15,25.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,26.3,25.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.1,0.0,0.0,28.35,27.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.1,0.0,0.0,29.85,26.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,28.35,26.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,27.0,24.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,26.85,23.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,26.05,23.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,21.7,21.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,8.8,3.10585034013604,5.2,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,22.4,20.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,22.4,21.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,21.4,19.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,22.05,20.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,22.4,22.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,23.9,23.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,25.75,25.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,22.0,24.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,1.4,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,22.1,22.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.2,0.0,0.0,22.25,21.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,21.55,20.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,21.85,20.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,22.9,22.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.2,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,22.85,22.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.2,0.2,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,22.5,23.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,22.6,22.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,23.35,23.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,23.75,23.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,23.4,22.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,22.8,21.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,22.5,20.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,19.55,19.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
17.8,29.0,3.10585034013604,7.4,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,14.3,15.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
3.0,5.2,3.10585034013604,3.8,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,14.75,16.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,19.65,18.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.4,0.0,0.0,20.9,19.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,0.0,3.10585034013604,0.0,3.222134387351791,8.734782608695737,2.391108247422662,-7.3,0.0,0.0,21.25,20.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
