Rainfall_Terni,Flow_Rate_Lupa
1.402,-103.08
1.402,-103.09
1.402,-103.1
1.733,-103.11
1.733,-103.12
1.733,-103.13
1.733,-103.14
1.733,-103.15
1.733,-103.16
1.733,-103.17
1.733,-103.18
1.733,-103.19
1.733,-103.2
1.733,-103.21
1.733,-103.22
1.733,-103.23
1.733,-103.24
1.733,-103.25
1.733,-103.26
1.733,-103.27
1.733,-103.28
1.733,-103.29
1.733,-103.3
1.733,-103.31
1.733,-103.32
1.733,-103.33
1.733,-103.34
1.733,-103.35
1.733,-103.36
1.733,-103.37
1.733,-103.38
1.429,-103.39
1.429,-103.4
1.429,-103.41
1.429,-103.42
1.429,-103.43
1.429,-103.44
1.429,-103.45
1.429,-103.46
1.429,-103.47
1.429,-103.48
1.429,-103.49
1.429,-103.5
1.429,-103.51
1.429,-103.52
1.429,-103.53
1.429,-103.54
1.429,-103.55
1.429,-103.56
1.429,-103.57
1.429,-103.58
1.429,-103.59
1.429,-103.6
1.429,-103.61
1.429,-103.62
1.429,-103.63
1.429,-103.64
1.429,-103.65
1.429,-103.66
1.429,-103.67
1.429,-103.68
1.429,-103.69
1.668,-103.7
1.668,-103.71
1.668,-103.72
1.668,-103.73
1.668,-103.74
1.668,-103.75
1.668,-103.76
1.668,-103.77
1.668,-103.78
1.668,-103.79
1.668,-103.8
1.668,-103.81
1.668,-103.82
1.668,-103.83
1.668,-103.84
1.668,-103.85
1.668,-103.86
1.668,-103.87
1.668,-103.88
1.668,-103.89
1.668,-103.9
1.668,-103.91
1.668,-103.92
1.668,-103.93
1.668,-103.94
1.668,-103.95
1.668,-103.96
1.668,-103.97
1.668,-103.98
1.668,-103.99
1.377,-104.0
1.377,-104.01
1.377,-104.02
1.377,-104.03
1.377,-104.04
1.377,-104.05
1.377,-104.06
1.377,-97.71291590254127
1.377,-97.71291590254127
1.377,-104.09
1.377,-104.1
1.377,-104.11
1.377,-104.12
1.377,-104.13
1.377,-104.14
1.377,-104.15
1.377,-104.16
1.377,-104.17
1.377,-104.18
1.377,-104.19
1.377,-104.2
1.377,-104.21
1.377,-104.22
1.377,-104.23
1.377,-104.24
1.377,-104.25
1.377,-104.26
1.377,-104.27
1.377,-104.28
1.377,-104.29
1.377,-104.3
0.867,-104.31
0.867,-104.32
0.867,-104.33
0.867,-104.34
0.867,-104.35
0.867,-104.36
0.867,-104.37
0.867,-104.38
0.867,-104.39
0.867,-104.4
0.867,-104.41
0.867,-104.42
0.867,-104.43
0.867,-104.44
0.867,-104.45
0.867,-104.46
0.867,-104.47
0.867,-104.48
0.867,-104.49
0.867,-104.5
0.867,-104.51
0.867,-104.52
0.867,-104.53
0.867,-104.54
0.867,-104.55
0.867,-104.56
0.867,-104.59
0.867,-104.6
0.867,-97.71291590254127
0.867,-97.71291590254127
0.721,-104.61
0.721,-104.62
0.721,-104.63
0.721,-104.64
0.721,-104.65
0.721,-104.66
0.721,-104.67
0.721,-104.68
0.721,-104.69
0.721,-104.7
0.721,-104.71
0.721,-104.72
0.721,-104.73
0.721,-104.74
0.721,-104.75
0.721,-104.76
0.721,-104.77
0.721,-104.78
0.721,-104.79
0.721,-104.8
0.721,-104.81
0.721,-104.82
0.721,-104.83
0.721,-104.84
0.721,-104.85
0.721,-104.86
0.721,-104.87
0.721,-104.88
0.721,-104.89
0.721,-104.9
0.721,-104.91
0.388,-104.92
0.388,-104.93
0.388,-104.94
0.388,-104.95
0.388,-104.96
0.388,-104.97
0.388,-104.98
0.388,-104.99
0.388,-105.0
0.388,-105.01
0.388,-105.02
0.388,-105.03
0.388,-105.04
0.388,-105.05
0.388,-105.06
0.388,-105.09
0.388,-105.1
0.388,-105.11
0.388,-105.12
0.388,-97.71291590254127
0.388,-97.71291590254127
0.388,-105.13
0.388,-105.14
0.388,-105.15
0.388,-105.16
0.388,-105.17
0.388,-105.18
0.388,-105.19
0.388,-105.2
0.388,-105.21
0.388,-105.22
3.858,-105.23
3.858,-105.24
3.858,-105.25
3.858,-105.26
3.858,-105.27
3.858,-105.28
3.858,-105.29
3.858,-105.3
3.858,-105.31
3.858,-105.32
3.858,-105.33
3.858,-105.34
3.858,-105.35
3.858,-105.36
3.858,-105.37
3.858,-105.38
3.858,-105.39
3.858,-105.4
3.858,-105.41
3.858,-105.42
3.858,-105.43
3.858,-105.44
3.858,-105.45
3.858,-105.46
3.858,-105.47
3.858,-105.48
3.858,-105.49
3.858,-105.5
3.858,-105.51
3.858,-105.52
0.691,-105.53
0.691,-105.54
0.691,-105.55
0.691,-105.56
0.691,-105.59
0.691,-105.6
0.691,-105.61
0.691,-105.62
0.691,-105.63
0.691,-105.64
0.691,-97.71291590254127
0.691,-97.71291590254127
0.691,-105.65
0.691,-105.66
0.691,-105.67
0.691,-105.68
0.691,-105.69
0.691,-105.7
0.691,-105.71
0.691,-105.72
0.691,-105.73
0.691,-105.74
0.691,-105.75
0.691,-105.76
0.691,-105.77
0.691,-105.78
0.691,-105.79
0.691,-105.8
0.691,-105.81
0.691,-105.82
0.691,-105.83
3.571,-105.84
3.571,-105.85
3.571,-105.86
3.571,-105.87
3.571,-105.88
3.571,-105.89
3.571,-105.9
3.571,-105.91
3.571,-105.92
3.571,-105.93
3.571,-105.94
3.571,-105.95
3.571,-105.96
3.571,-105.97
3.571,-105.98
3.571,-105.99
3.571,-106.0
3.571,-106.01
3.571,-106.02
3.571,-106.03
3.571,-106.04
3.571,-106.05
3.571,-106.06
3.571,-106.09
3.571,-106.1
3.571,-106.11
3.571,-106.12
3.571,-106.13
3.571,-106.14
3.571,-106.15
2.569,-106.16
2.569,-97.71291590254127
2.569,-97.71291590254127
2.569,-106.17
2.569,-106.18
2.569,-106.19
2.569,-106.2
2.569,-106.21
2.569,-106.22
2.569,-106.23
2.569,-106.24
2.569,-106.25
2.569,-106.26
2.569,-106.27
2.569,-106.28
2.569,-106.29
2.569,-106.3
2.569,-106.31
2.569,-106.32
2.569,-106.33
2.569,-106.34
2.569,-106.35
2.569,-106.36
2.569,-106.37
2.569,-106.38
2.569,-106.39
2.569,-106.4
2.569,-106.41
2.569,-106.42
2.569,-106.43
2.569,-106.44
1.315,-106.45
1.315,-106.46
1.315,-106.47
1.315,-106.48
1.315,-106.49
1.315,-106.5
1.315,-106.51
1.315,-106.52
1.315,-106.53
1.315,-106.54
1.315,-106.55
1.315,-106.56
1.315,-106.59
1.315,-106.6
1.315,-106.61
1.315,-106.62
1.315,-106.63
1.315,-106.64
1.315,-106.65
1.315,-106.66
1.315,-106.67
1.315,-106.68
1.315,-97.71291590254127
1.315,-97.71291590254127
1.315,-106.69
1.315,-106.7
1.315,-106.71
1.315,-106.72
1.315,-106.73
1.315,-106.74
1.315,-106.75
2.927,-106.76
2.927,-106.77
2.927,-106.78
2.927,-106.79
2.927,-106.8
2.927,-106.81
2.927,-106.82
2.927,-106.83
2.927,-106.84
2.927,-106.85
2.927,-106.86
2.927,-106.87
2.927,-106.88
2.927,-106.89
2.927,-106.9
2.927,-106.91
2.927,-106.92
2.927,-106.93
2.927,-106.94
2.927,-106.95
2.927,-106.96
2.927,-106.97
2.927,-106.98
2.927,-106.99
2.927,-107.0
2.927,-107.01
2.927,-107.02
2.927,-107.03
4.318,-107.04
4.318,-107.05
4.318,-107.06
4.318,-107.09
4.318,-107.1
4.318,-107.11
4.318,-107.12
4.318,-107.13
4.318,-107.14
4.318,-107.15
4.318,-107.16
4.318,-107.17
4.318,-107.18
4.318,-107.19
4.318,-107.2
4.318,-97.71291590254127
4.318,-97.71291590254127
4.318,-107.21
4.318,-107.22
4.318,-107.23
4.318,-107.24
4.318,-107.25
4.318,-107.26
4.318,-107.27
4.318,-107.28
4.318,-107.29
4.318,-107.3
4.318,-107.31
4.318,-107.32
4.318,-107.33
4.318,-107.34
1.797,-107.35
1.797,-107.36
1.797,-107.37
1.797,-107.38
1.797,-107.39
1.797,-107.4
1.797,-107.41
1.797,-107.42
1.797,-107.43
1.797,-107.44
1.797,-107.45
1.797,-107.46
1.797,-107.47
1.797,-107.48
1.797,-107.49
1.797,-107.5
1.797,-107.51
1.797,-107.52
1.797,-107.53
1.797,-107.54
1.797,-107.55
1.797,-107.56
1.797,-107.59
1.797,-107.6
1.797,-107.61
1.797,-107.62
1.797,-107.63
1.797,-107.64
1.797,-107.65
1.797,-107.66
3.803,-107.67
3.803,-107.68
3.803,-107.69
3.803,-107.7
3.803,-107.71
3.803,-107.72
3.803,-97.71291590254127
3.803,-97.71291590254127
3.803,-107.73
3.803,-107.74
3.803,-107.75
3.803,-107.76
3.803,-107.77
3.803,-107.78
3.803,-107.79
3.803,-107.8
3.803,-107.81
3.803,-107.82
3.803,-107.83
3.803,-107.84
3.803,-107.85
3.803,-107.86
3.803,-107.87
3.803,-107.88
3.803,-107.89
3.803,-107.9
3.803,-107.91
3.803,-107.92
3.803,-107.93
3.803,-107.94
3.803,-107.95
1.143,-107.96
1.143,-107.97
1.143,-107.98
1.143,-107.99
1.143,-108.0
1.143,-108.01
1.143,-108.02
1.143,-108.03
1.143,-108.04
1.143,-108.05
1.143,-108.06
1.143,-108.09
1.143,-108.1
1.143,-108.11
1.143,-108.12
1.143,-108.13
1.143,-108.14
1.143,-108.15
1.143,-108.16
1.143,-108.17
1.143,-108.18
1.143,-108.19
1.143,-108.2
1.143,-108.21
1.143,-108.22
1.143,-108.23
1.143,-108.24
1.143,-97.71291590254127
1.143,-97.71291590254127
1.143,-108.25
0.466,-108.26
0.466,-108.27
0.466,-108.28
0.466,-108.29
0.466,-108.3
0.466,-108.31
0.466,-108.32
0.466,-108.33
0.466,-108.34
0.466,-108.35
0.466,-108.36
0.466,-108.37
0.466,-108.38
0.466,-108.39
0.466,-108.4
0.466,-108.41
0.466,-108.42
0.466,-108.43
0.466,-108.44
0.466,-108.45
0.466,-108.46
0.466,-108.47
0.466,-108.48
0.466,-108.49
0.466,-108.5
0.466,-108.51
0.466,-108.52
0.466,-108.53
0.466,-108.54
0.466,-108.55
0.466,-108.56
3.005,-108.59
3.005,-108.6
3.005,-108.61
3.005,-108.62
3.005,-108.63
3.005,-108.64
3.005,-108.65
3.005,-108.66
3.005,-108.67
3.005,-108.68
3.005,-108.69
3.005,-108.7
3.005,-108.71
3.005,-108.72
3.005,-108.73
3.005,-108.74
3.005,-108.75
3.005,-108.76
3.005,-97.71291590254127
3.005,-97.71291590254127
3.005,-108.77
3.005,-108.78
3.005,-108.79
3.005,-108.8
3.005,-108.81
3.005,-108.82
3.005,-108.83
3.005,-108.84
3.005,-108.85
3.005,-108.86
3.005,-108.87
1.454,-108.88
1.454,-108.89
1.454,-108.9
1.454,-108.91
1.454,-108.92
1.454,-108.93
1.454,-108.94
1.454,-108.95
1.454,-108.96
1.454,-108.97
1.454,-108.98
1.454,-108.99
1.454,-109.0
1.454,-109.01
1.454,-109.02
1.454,-109.03
1.454,-109.04
1.454,-109.05
1.454,-109.06
1.454,-109.09
1.454,-109.1
1.454,-109.11
1.454,-109.12
1.454,-109.13
1.454,-109.14
1.454,-109.15
1.454,-109.16
1.454,-109.17
1.454,-109.18
1.454,-109.19
2.902,-109.2
2.902,-109.21
2.902,-109.22
2.902,-109.23
2.902,-109.24
2.902,-109.25
2.902,-109.26
2.902,-109.27
2.902,-109.28
2.902,-97.71291590254127
2.902,-97.71291590254127
2.902,-109.29
2.902,-109.3
2.902,-109.31
2.902,-109.32
2.902,-109.33
2.902,-109.34
2.902,-109.35
2.902,-109.36
2.902,-109.37
2.902,-109.38
2.902,-109.39
2.902,-109.4
2.902,-109.41
2.902,-109.42
2.902,-109.43
2.902,-109.44
2.902,-109.45
2.902,-109.46
2.902,-109.47
2.902,-109.48
5.376,-109.49
5.376,-109.5
5.376,-109.51
5.376,-109.52
5.376,-109.53
5.376,-109.54
5.376,-109.55
5.376,-109.56
5.376,-109.59
5.376,-109.6
5.376,-109.61
5.376,-109.62
5.376,-109.63
5.376,-109.64
5.376,-109.65
5.376,-109.66
5.376,-109.67
5.376,-109.68
5.376,-109.69
5.376,-109.7
5.376,-109.71
5.376,-109.72
5.376,-109.73
5.376,-109.74
5.376,-109.75
5.376,-109.76
5.376,-109.77
5.376,-109.78
5.376,-109.79
5.376,-109.8
1.824,-97.71291590254127
1.824,-97.71291590254127
1.824,-109.81
1.824,-109.82
1.824,-109.83
1.824,-109.84
1.824,-109.85
1.824,-109.86
1.824,-109.87
1.824,-109.88
1.824,-109.89
1.824,-109.9
1.824,-109.91
1.824,-109.92
1.824,-109.93
1.824,-109.94
1.824,-109.95
1.824,-109.96
1.824,-109.97
1.824,-109.98
1.824,-109.99
1.824,-110.0
1.824,-110.01
1.824,-110.02
1.824,-110.03
1.824,-110.04
1.824,-110.05
1.824,-110.06
1.824,-110.09
1.824,-110.1
1.824,-110.11
2.242,-110.12
2.242,-110.13
2.242,-110.14
2.242,-110.15
2.242,-110.16
2.242,-110.17
2.242,-110.18
2.242,-110.19
2.242,-110.2
2.242,-110.21
2.242,-110.22
2.242,-110.23
2.242,-110.24
2.242,-110.25
2.242,-110.26
2.242,-110.27
2.242,-110.28
2.242,-110.29
2.242,-110.3
2.242,-110.31
2.242,-110.32
2.242,-97.71291590254127
2.242,-97.71291590254127
2.242,-110.33
2.242,-110.34
2.242,-110.35
2.242,-110.36
2.242,-110.37
2.242,-110.38
2.242,-110.39
2.242,-110.4
1.822,-110.41
1.822,-110.42
1.822,-110.43
1.822,-110.44
1.822,-110.45
1.822,-110.46
1.822,-110.47
1.822,-110.48
1.822,-110.49
1.822,-110.5
1.822,-110.51
1.822,-110.52
1.822,-110.53
1.822,-110.54
1.822,-110.55
1.822,-110.56
1.822,-110.59
1.822,-110.6
1.822,-110.61
1.822,-110.62
1.822,-110.63
1.822,-110.64
1.822,-110.65
1.822,-110.66
1.822,-110.67
1.822,-110.68
1.822,-110.69
1.822,-110.7
1.041,-110.71
1.041,-110.72
1.041,-110.73
1.041,-110.74
1.041,-110.75
1.041,-110.76
1.041,-110.77
1.041,-110.78
1.041,-110.79
1.041,-110.8
1.041,-110.81
1.041,-110.82
1.041,-110.83
1.041,-110.84
1.041,-97.71291590254127
1.041,-97.71291590254127
1.041,-110.85
1.041,-110.86
1.041,-110.87
1.041,-110.88
1.041,-110.89
1.041,-110.9
1.041,-110.91
1.041,-110.92
1.041,-110.93
1.041,-110.94
1.041,-110.95
1.041,-110.96
1.041,-110.97
1.041,-110.98
1.041,-110.99
2.611,-111.0
2.611,-111.01
2.611,-111.02
2.611,-111.03
2.611,-111.04
2.611,-111.05
2.611,-111.06
2.611,-111.09
2.611,-111.1
2.611,-111.11
2.611,-111.12
2.611,-111.13
2.611,-111.14
2.611,-111.15
2.611,-111.16
2.611,-111.17
2.611,-111.18
2.611,-111.19
2.611,-111.2
2.611,-111.21
2.611,-111.22
2.611,-111.23
2.611,-111.24
2.611,-111.25
2.611,-111.26
2.611,-111.27
2.611,-111.28
2.611,-111.29
2.611,-111.3
2.611,-111.31
3.544,-111.32
3.544,-111.33
3.544,-111.34
3.544,-111.35
3.544,-111.36
3.544,-97.71291590254127
3.544,-97.71291590254127
3.544,-111.37
3.544,-111.38
3.544,-111.39
3.544,-111.4
3.544,-111.41
3.544,-111.42
3.544,-111.43
3.544,-111.44
3.544,-111.45
3.544,-111.46
3.544,-111.47
3.544,-111.48
3.544,-111.49
3.544,-111.5
3.544,-111.51
3.544,-111.52
3.544,-111.53
3.544,-111.54
3.544,-111.55
3.544,-111.56
3.544,-111.59
3.544,-111.6
3.544,-111.61
3.544,-111.62
0.778,-111.63
0.778,-111.64
0.778,-111.65
0.778,-111.66
0.778,-111.67
0.778,-111.68
0.778,-111.69
0.778,-111.7
0.778,-111.71
0.778,-111.72
0.778,-111.73
0.778,-111.74
0.778,-111.75
0.778,-111.76
0.778,-111.77
0.778,-111.78
0.778,-111.79
0.778,-111.8
0.778,-111.81
0.778,-111.82
0.778,-111.83
0.778,-111.84
0.778,-111.85
0.778,-111.86
0.778,-111.87
0.778,-111.88
0.778,-97.71291590254127
0.778,-97.71291590254127
0.778,-111.89
0.778,-111.9
2.402,-111.91
2.402,-111.92
2.402,-111.93
2.402,-111.94
2.402,-111.95
2.402,-111.96
2.402,-111.97
2.402,-111.98
2.402,-111.99
2.402,-112.0
2.402,-112.01
2.402,-112.02
2.402,-112.03
2.402,-112.04
2.402,-112.05
2.402,-112.06
2.402,-112.09
2.402,-112.1
2.402,-112.11
2.402,-112.12
2.402,-112.13
2.402,-112.14
2.402,-112.15
2.402,-112.16
2.402,-112.17
2.402,-112.18
2.402,-112.19
2.402,-112.2
2.402,-112.21
2.402,-112.22
2.402,-112.23
0.733,-112.24
0.733,-112.25
0.733,-112.26
0.733,-112.27
0.733,-112.28
0.733,-112.29
0.733,-112.3
0.733,-112.31
0.733,-112.32
0.733,-112.33
0.733,-112.34
0.733,-112.35
0.733,-112.36
0.733,-112.37
0.733,-112.38
0.733,-112.39
0.733,-112.4
0.733,-97.71291590254127
0.733,-97.71291590254127
0.733,-112.41
0.733,-112.42
0.733,-112.43
0.733,-112.44
0.733,-112.45
0.733,-112.46
0.733,-112.47
0.733,-112.48
0.733,-112.49
0.733,-112.5
0.733,-112.51
0.733,-112.52
3.0,-112.53
3.0,-112.54
3.0,-112.55
3.0,-112.56
3.0,-112.59
3.0,-112.6
3.0,-112.61
3.0,-112.62
3.0,-112.63
3.0,-112.64
3.0,-112.65
3.0,-112.66
3.0,-112.67
3.0,-112.68
3.0,-112.69
3.0,-112.7
3.0,-112.71
3.0,-112.72
3.0,-112.73
3.0,-112.74
3.0,-112.75
3.0,-112.76
3.0,-112.77
3.0,-112.78
3.0,-112.79
3.0,-112.8
3.0,-112.81
3.0,-112.82
3.0,-112.83
3.0,-112.84
1.436,-112.85
1.436,-112.86
1.436,-112.87
1.436,-112.88
1.436,-112.89
1.436,-112.9
1.436,-112.91
1.436,-112.92
1.436,-97.71291590254127
1.436,-97.71291590254127
1.436,-112.93
1.436,-112.94
1.436,-112.95
1.436,-112.96
1.436,-112.97
1.436,-112.98
1.436,-112.99
1.436,-113.0
1.436,-113.01
1.436,-113.02
1.436,-113.03
1.436,-113.04
1.436,-113.05
1.436,-113.06
1.436,-113.09
1.436,-113.1
1.436,-113.11
1.436,-113.12
1.436,-113.13
1.436,-113.14
1.436,-113.15
9.084,-113.16
9.084,-113.17
9.084,-113.18
9.084,-113.19
9.084,-113.2
9.084,-113.21
9.084,-113.22
9.084,-113.23
9.084,-113.24
9.084,-113.25
9.084,-113.26
9.084,-113.27
9.084,-113.28
9.084,-113.29
9.084,-113.3
9.084,-113.31
9.084,-113.32
9.084,-113.33
9.084,-113.34
9.084,-113.35
9.084,-113.36
9.084,-113.37
9.084,-113.38
9.084,-113.39
9.084,-113.4
9.084,-113.41
9.084,-113.42
9.084,-113.43
9.084,-113.44
9.084,-97.71291590254127
2.6,-97.71291590254127
2.6,-113.45
2.6,-113.46
2.6,-113.47
2.6,-113.48
2.6,-113.49
2.6,-113.5
2.6,-113.51
2.6,-113.52
2.6,-113.53
2.6,-113.54
2.6,-113.55
2.6,-113.56
2.6,-113.59
2.6,-113.6
2.6,-113.61
2.6,-113.62
2.6,-113.63
2.6,-113.64
2.6,-113.65
2.6,-113.66
2.6,-113.67
2.6,-113.68
2.6,-113.69
2.6,-113.7
2.6,-113.71
2.6,-113.72
2.6,-113.73
2.6,-113.74
2.6,-113.75
2.6,-113.76
2.2,-113.77
0.2,-113.78
0.0,-113.79
0.0,-113.8
0.2,-113.81
0.0,-113.82
0.0,-113.83
0.0,-113.84
0.2,-113.85
0.0,-113.86
0.0,-113.87
0.2,-113.88
0.2,-113.89
0.0,-113.9
0.2,-113.91
0.0,-113.92
0.2,-113.93
7.8,-113.94
1.6,-113.95
0.0,-113.96
0.0,-113.96
0.0,-113.96
0.2,-113.97
0.0,-113.98
4.2,-113.99
0.2,-114.0
0.2,-114.01
2.2,-114.02
0.2,-114.03
0.2,-114.04
0.0,-114.05
16.4,-114.06
2.4,-114.09
0.0,-114.1
3.0,-114.11
0.8,-114.12
0.0,-114.13
0.0,-114.14
0.0,-114.15
0.2,-114.16
0.4,-114.17
0.0,-114.18
0.2,-114.19
0.0,-114.2
8.2,-114.21
0.0,-114.22
0.2,-114.23
0.0,-114.24
0.0,-114.25
4.6,-114.26
0.2,-106.92
0.0,-106.47
0.0,-105.96
0.0,-105.6
0.0,-105.29
0.0,-104.93
5.0,-104.82
4.8,-104.49
6.2,-104.15
0.0,-103.78
0.0,-97.71291590254127
18.8,-103.27
8.8,-104.06
0.2,-104.49
0.2,-104.57
8.6,-104.56
2.6,-104.35
0.2,-104.22
0.0,-104.08
0.0,-103.83
0.0,-103.54
0.0,-103.34
0.0,-103.24
0.0,-103.1
0.2,-103.09
0.0,-102.92
0.0,-102.6
0.0,-102.5
0.2,-102.39
0.0,-102.42
0.0,-102.5
0.0,-102.26
0.0,-102.58
0.6,-102.38
0.0,-102.24
0.0,-102.27
0.0,-102.11
9.2,-102.03
2.6,-101.89
1.6,-101.7
1.2,-101.89
0.4,-101.61
0.0,-101.36
0.0,-101.2
0.0,-101.07
0.0,-100.89
0.0,-100.65
0.0,-100.23
0.0,-99.91
0.0,-99.65
0.0,-99.35
0.0,-99.11
0.0,-98.8
0.0,-98.59
1.4,-98.37
0.0,-98.23
0.0,-97.92
0.0,-97.61
0.0,-97.26
0.0,-96.89
18.2,-96.58
1.0,-96.48
8.8,-96.22
0.0,-95.96
0.0,-95.74
0.2,-95.39
0.0,-95.06
0.0,-94.85
15.4,-94.8
6.8,-94.62
0.0,-94.21
0.0,-93.99
1.6,-93.65
0.0,-93.26
0.0,-92.82
0.0,-92.46
0.0,-92.06
0.0,-91.65
0.0,-91.28
0.0,-90.88
0.0,-90.49
2.8,-90.17
5.6,-89.78
0.4,-89.49
0.0,-89.15
0.0,-88.63
0.0,-88.08
0.0,-87.86
0.0,-87.42
76.0,-87.04
3.2,-86.76
0.0,-86.51
0.0,-86.24
0.0,-85.86
0.0,-85.45
0.0,-85.0
0.0,-84.61
0.0,-84.13
0.0,-83.75
22.8,-83.37
2.4,-83.18
0.4,-82.93
0.0,-82.48
4.4,-81.83
0.6,-81.64
8.0,-81.23
20.0,-81.51
0.2,-81.16
0.0,-80.81
2.6,-80.27
1.6,-79.73
3.6,-79.3
6.2,-79.12
0.2,-78.63
0.8,-78.29
1.6,-77.9
4.8,-77.43
0.6,-77.14
10.0,-76.89
2.8,-76.42
0.2,-76.39
0.0,-76.01
0.0,-75.64
0.0,-75.31
0.0,-74.88
0.0,-74.58
0.0,-74.29
0.0,-73.93
0.0,-73.6
0.0,-73.14
0.0,-72.88
0.0,-72.55
