,Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
2840,13/03/2010,0.0,0.6,0.2,0.0,0.4,7.1,252.0,2.8
2841,14/03/2010,0.2,0.0,0.0,0.0,0.0,7.95,252.02,3.2
2842,15/03/2010,0.0,0.0,0.0,0.0,0.0,9.45,252.04,3.8
2843,16/03/2010,0.0,0.0,0.0,0.0,0.0,8.35,252.03,3.4
2844,17/03/2010,0.0,0.0,0.0,0.0,0.0,8.9,252.02,3.2
2845,18/03/2010,0.0,0.0,0.0,0.0,0.0,10.6,252.01,2.9
2846,19/03/2010,0.0,0.0,0.0,0.0,0.0,10.6,252.0,2.8
2847,20/03/2010,0.2,0.0,0.2,0.0,0.0,10.85,251.99,2.8
2848,21/03/2010,0.0,2.6,0.0,0.0,0.0,11.9,251.99,2.8
2849,22/03/2010,2.8,7.2,5.8,2.6,5.0,13.75,251.99,2.8
2850,23/03/2010,0.4,0.0,0.0,0.2,0.4,14.3,251.99,2.8
2851,24/03/2010,0.0,0.0,0.0,0.0,0.0,15.4,251.99,2.8
2852,25/03/2010,0.0,0.0,0.0,0.0,0.0,14.35,251.98,2.8
2853,26/03/2010,0.0,0.4,0.2,0.0,0.2,13.35,251.96,2.8
2854,27/03/2010,0.0,0.8,0.2,0.0,0.2,12.75,251.94,2.8
2855,28/03/2010,2.6,0.2,0.0,0.0,5.2,12.95,251.92,2.8
2856,29/03/2010,0.0,0.0,0.0,0.0,0.2,13.3,251.9,2.8
2857,30/03/2010,0.2,0.6,0.2,0.0,0.8,12.55,251.87,2.8
2858,31/03/2010,9.8,14.4,6.6,3.6,4.0,11.9,251.87,2.8
2859,01/04/2010,1.6,2.0,0.8,2.6,1.2,11.0,251.85,2.8
2860,02/04/2010,3.0,1.2,8.4,3.4,4.6,10.3,251.85,2.8
2861,03/04/2010,3.4,1.2,4.2,2.6,4.8,11.3,251.84,2.8
2862,04/04/2010,0.0,0.0,0.0,0.0,0.0,10.0,251.83,2.8
2863,05/04/2010,39.4,38.6,34.0,31.6,43.4,10.2,252.1,7.0
2864,06/04/2010,0.2,0.4,0.2,0.0,0.2,11.55,252.13,9.1
2865,07/04/2010,0.0,0.0,0.0,0.0,0.0,14.3,252.09,6.7
2866,08/04/2010,0.0,0.0,0.0,0.0,0.0,16.15,252.05,6.0
2867,09/04/2010,0.0,0.0,0.0,0.0,0.0,16.2,252.01,4.8
2868,10/04/2010,0.0,0.0,0.0,0.0,0.0,15.8,251.99,4.7
2869,11/04/2010,0.8,2.8,4.2,3.2,8.4,8.95,251.95,4.7
2870,12/04/2010,0.2,0.2,0.4,0.4,0.6,10.4,251.92,4.7
2871,13/04/2010,0.0,0.0,0.0,0.0,0.0,10.65,251.87,4.7
2872,14/04/2010,0.0,0.0,0.0,0.0,0.0,11.25,251.82,3.51
2873,15/04/2010,0.0,0.0,0.0,0.0,0.0,12.45,251.81,2.8
2874,16/04/2010,0.0,0.0,0.0,0.0,0.0,14.6,251.78,2.8
2875,17/04/2010,0.8,0.6,1.4,0.8,5.2,12.0,251.76,2.8
2876,18/04/2010,0.6,0.2,0.8,0.0,0.8,13.4,251.74,2.8
2877,19/04/2010,0.0,0.0,0.0,0.0,0.0,14.05,251.72,2.3
2878,20/04/2010,1.2,0.0,0.0,0.0,0.0,14.95,251.7,2.0
2879,21/04/2010,0.0,0.0,0.0,0.0,0.0,14.8,251.69,2.0
2880,22/04/2010,0.0,0.0,0.0,0.0,0.0,16.15,251.67,2.0
2881,23/04/2010,1.6,1.4,1.2,0.6,3.0,13.0,251.67,2.0
2882,24/04/2010,16.2,18.8,14.0,14.0,19.2,14.7,251.69,2.0
2883,25/04/2010,0.0,0.0,0.0,0.0,0.0,17.65,251.68,2.0
2884,26/04/2010,0.0,0.0,0.0,0.0,0.0,20.15,251.67,2.0
2885,27/04/2010,0.0,0.0,0.0,0.0,0.0,18.3,251.67,2.0
2886,28/04/2010,0.0,0.0,0.0,0.0,0.0,19.85,251.65,1.69
2887,29/04/2010,0.0,0.0,0.0,0.0,0.0,19.05,251.64,1.5
2888,30/04/2010,0.0,0.0,0.0,0.0,0.0,17.65,251.62,1.5
2889,01/05/2010,0.0,0.0,0.0,0.0,0.0,16.95,251.62,1.5
2890,02/05/2010,1.2,3.2,1.0,0.6,3.4,14.6,251.6,1.5
2891,03/05/2010,27.4,32.0,24.4,25.6,36.2,17.35,251.76,2.8
2892,04/05/2010,12.0,11.8,13.6,9.4,12.6,15.65,251.8,6.9
2893,05/05/2010,11.4,20.2,14.8,16.2,24.4,14.1,252.04,7.9
2894,06/05/2010,5.6,9.2,7.6,5.0,17.4,12.15,252.09,10.5
2895,07/05/2010,3.8,3.0,4.8,1.6,6.4,12.45,252.06,8.8
2896,08/05/2010,1.2,0.2,0.8,0.2,0.0,13.7,252.02,7.4
2897,09/05/2010,0.2,0.0,0.0,0.2,0.0,15.05,251.97,7.0
2898,10/05/2010,1.4,3.6,1.4,0.4,2.2,16.8,251.9,5.54
2899,11/05/2010,10.2,9.8,15.0,15.8,13.0,15.5,251.91,5.75
2900,12/05/2010,7.4,6.8,10.8,3.0,8.0,16.4,252.0,5.6
2901,13/05/2010,1.6,7.2,2.6,1.0,3.6,15.4,252.01,5.7
2902,14/05/2010,2.8,2.8,1.2,0.4,4.2,15.15,251.99,5.6
2903,15/05/2010,8.0,7.0,11.8,1.6,10.6,12.6,251.97,5.6
2904,16/05/2010,4.6,15.0,13.0,2.4,5.8,14.2,252.0,5.6
2905,17/05/2010,0.0,0.0,0.2,0.0,0.0,16.25,251.99,5.6
2906,18/05/2010,0.0,0.0,0.0,0.0,0.0,16.4,251.97,5.6
2907,19/05/2010,0.0,0.0,0.0,0.0,0.0,14.15,251.94,5.35
2908,20/05/2010,0.0,0.0,0.0,0.0,13.6,16.45,251.9,5.2
2909,21/05/2010,0.0,0.0,0.0,0.0,0.0,18.2,251.83,3.65
2910,22/05/2010,0.0,0.0,0.0,0.0,0.0,19.1,251.82,2.8
2911,23/05/2010,0.0,0.0,0.0,0.0,0.0,19.3,251.81,2.8
2912,24/05/2010,0.0,0.0,0.0,3.0,0.2,19.85,251.79,2.8
2913,25/05/2010,0.0,0.0,0.0,0.0,0.0,18.25,251.76,2.8
2914,26/05/2010,0.0,0.0,0.0,0.0,0.0,17.95,251.74,2.23
2915,27/05/2010,0.0,0.0,0.0,0.0,0.0,18.95,251.72,2.0
2916,28/05/2010,0.0,0.0,0.0,0.0,0.0,19.3,251.7,1.35
2917,29/05/2010,0.0,0.0,0.0,0.0,0.0,19.1,251.7,1.0
2918,30/05/2010,0.0,0.4,0.0,0.0,0.0,18.45,251.7,1.0
2919,31/05/2010,0.4,0.0,0.6,0.2,1.0,19.45,251.7,1.0
2920,01/06/2010,0.2,0.0,0.2,0.0,0.0,17.25,251.69,0.75
2921,02/06/2010,0.0,1.2,0.4,0.0,0.0,18.45,251.69,0.6
2922,03/06/2010,18.0,0.4,27.6,11.8,11.4,17.05,251.73,0.6
2923,04/06/2010,1.2,2.4,3.8,1.8,4.0,20.4,251.73,0.6
2924,05/06/2010,0.0,0.0,0.0,0.0,0.0,21.95,251.73,0.6
2925,06/06/2010,0.0,0.0,0.0,0.0,0.0,22.15,251.73,0.6
2926,07/06/2010,0.0,0.0,0.0,0.0,0.0,20.2,251.73,0.6
2927,08/06/2010,0.0,0.0,0.0,0.0,0.0,21.15,251.72,0.6
2928,09/06/2010,0.0,0.0,0.0,0.0,0.0,22.65,251.72,0.6
2929,10/06/2010,0.0,0.0,0.0,0.0,0.0,23.95,251.72,0.6
2930,11/06/2010,0.0,0.0,0.0,0.0,0.0,23.8,251.71,0.6
2931,12/06/2010,0.0,0.0,0.0,0.0,0.0,23.25,251.7,0.6
2932,13/06/2010,0.0,0.0,0.0,0.0,0.0,21.4,251.7,0.6
2933,14/06/2010,0.0,0.0,0.0,0.0,0.0,20.75,251.7,0.6
2934,15/06/2010,0.0,0.2,0.2,0.0,0.4,21.95,251.69,0.6
2935,16/06/2010,10.2,24.2,9.2,25.0,48.4,19.9,251.72,0.6
2936,17/06/2010,5.0,1.6,1.6,0.4,0.4,18.5,251.72,0.6
2937,18/06/2010,10.8,21.4,15.2,15.2,18.0,19.2,251.76,0.6
2938,19/06/2010,1.0,0.8,0.4,0.0,6.8,17.45,251.77,0.94
2939,20/06/2010,6.2,15.0,4.4,6.2,12.4,16.35,251.77,1.5
2940,21/06/2010,1.8,15.0,4.4,10.2,0.4,15.85,251.77,1.5
2941,22/06/2010,0.0,0.2,0.4,0.0,0.0,18.7,251.77,0.92
2942,23/06/2010,0.0,0.0,0.0,0.0,0.0,20.0,251.77,0.6
2943,24/06/2010,0.0,0.0,0.0,0.0,0.0,20.45,251.76,0.6
2944,25/06/2010,0.0,0.0,0.0,0.0,0.0,21.05,251.76,0.6
2945,26/06/2010,0.0,0.0,0.0,0.0,0.0,22.1,251.75,0.6
2946,27/06/2010,12.0,0.0,2.0,10.0,3.8,21.75,251.76,0.6
2947,28/06/2010,0.0,0.0,0.0,0.0,0.0,23.45,251.77,0.6
2948,29/06/2010,0.0,0.0,0.0,0.0,0.0,23.7,251.76,0.6
2949,30/06/2010,0.0,0.0,0.0,0.0,0.0,24.45,251.75,0.6
2950,01/07/2010,0.0,0.0,0.0,0.0,0.0,25.25,251.75,0.6
2951,02/07/2010,0.0,0.0,0.0,0.0,0.0,25.85,251.74,0.6
2952,03/07/2010,0.0,0.0,0.0,0.0,0.0,26.45,251.74,0.6
2953,04/07/2010,0.0,0.0,0.0,0.0,0.0,24.2,251.73,0.6
2954,05/07/2010,0.0,0.0,0.2,0.0,0.0,24.25,251.72,0.6
2955,06/07/2010,0.0,0.0,0.0,0.0,0.0,24.8,251.72,0.6
2956,07/07/2010,0.2,4.2,0.0,0.4,0.8,25.25,251.71,0.6
2957,08/07/2010,0.0,0.0,0.0,0.0,0.0,25.75,251.7,0.6
2958,09/07/2010,0.0,0.0,0.0,0.0,0.0,25.75,251.69,0.6
2959,10/07/2010,0.0,0.0,0.0,0.0,0.0,27.3,251.68,0.6
2960,11/07/2010,0.0,0.0,0.0,0.0,0.0,27.5,251.67,0.6
2961,12/07/2010,0.0,0.0,0.0,0.0,0.0,27.0,251.66,0.6
2962,13/07/2010,0.0,0.0,0.0,0.0,0.0,25.4,251.65,0.6
2963,14/07/2010,0.0,0.0,0.0,0.0,0.0,26.15,251.64,0.6
2964,15/07/2010,0.0,0.0,0.0,0.0,0.0,26.65,251.63,0.6
2965,16/07/2010,0.0,0.0,0.0,0.0,0.0,27.3,251.62,1.05
2966,17/07/2010,0.0,0.0,0.0,0.0,0.0,25.6,251.58,1.5
2967,18/07/2010,0.0,0.0,0.0,0.0,0.0,24.9,251.55,1.5
2968,19/07/2010,0.0,0.0,0.0,0.0,0.0,25.0,251.52,1.5
2969,20/07/2010,0.0,0.0,0.0,0.0,0.0,26.3,251.49,1.5
2970,21/07/2010,0.0,0.0,0.0,0.0,0.0,26.0,251.46,1.5
2971,22/07/2010,0.0,0.0,0.0,0.0,0.0,25.95,251.43,1.5
2972,23/07/2010,0.0,0.0,0.0,0.0,0.0,25.85,251.4,1.5
2973,24/07/2010,0.0,0.0,0.0,0.0,0.0,24.4,251.37,1.5
2974,25/07/2010,0.0,0.0,0.0,0.0,0.0,22.7,251.34,1.5
2975,26/07/2010,0.0,0.0,0.0,0.0,0.0,22.0,251.31,1.5
2976,27/07/2010,0.0,0.0,0.0,0.0,0.0,19.4,251.28,1.75
2977,28/07/2010,2.6,2.6,1.4,1.0,2.4,21.05,251.24,2.0
2978,29/07/2010,0.0,0.0,0.0,0.0,0.0,18.6,251.2,2.0
2979,30/07/2010,23.8,18.0,13.6,27.6,40.0,19.9,251.19,2.0
2980,31/07/2010,0.0,0.0,0.0,0.0,0.0,21.75,251.17,2.0
2981,01/08/2010,0.0,0.0,0.0,0.0,0.0,22.5,251.15,2.0
2982,02/08/2010,0.0,0.0,0.0,0.0,0.0,23.1,251.11,2.0
2983,03/08/2010,0.0,0.0,0.0,0.0,0.0,22.1,251.07,2.32
2984,04/08/2010,0.0,0.0,0.0,0.0,0.0,23.15,251.02,2.5
2985,05/08/2010,1.4,0.0,0.0,0.0,0.0,18.65,250.96,2.5
2986,06/08/2010,37.8,31.2,34.8,50.4,55.2,19.45,251.0,2.5
2987,07/08/2010,0.0,0.0,0.0,0.2,0.0,20.8,250.96,2.5
2988,08/08/2010,0.0,0.0,0.0,0.0,0.0,20.95,250.92,2.5
2989,09/08/2010,0.0,0.0,0.0,0.0,0.0,21.35,250.88,2.5
2990,10/08/2010,0.0,0.0,0.0,0.0,0.0,23.85,250.84,2.5
2991,11/08/2010,0.0,0.0,0.0,0.0,0.0,24.05,250.8,2.5
2992,12/08/2010,0.0,0.0,0.0,0.0,0.0,22.55,250.75,2.5
2993,13/08/2010,0.4,0.0,0.2,0.0,0.0,19.9,250.7,2.5
2994,14/08/2010,29.2,18.4,25.0,13.0,14.4,18.7,250.68,2.5
2995,15/08/2010,20.6,33.6,22.6,36.8,45.4,21.5,250.7,2.5
2996,16/08/2010,0.0,0.0,0.0,0.0,0.0,19.95,250.67,2.5
2997,17/08/2010,0.0,0.0,0.4,0.0,1.8,20.3,250.62,2.5
2998,18/08/2010,0.0,0.0,0.0,0.0,0.0,20.65,250.57,2.5
2999,19/08/2010,0.0,0.2,0.0,0.0,0.0,22.7,250.52,2.5
3000,20/08/2010,0.0,0.0,0.0,0.0,0.0,23.55,250.48,2.5
3001,21/08/2010,0.0,0.0,0.0,0.0,0.0,26.2,250.45,2.5
3002,22/08/2010,0.0,0.0,0.0,0.0,0.0,26.35,250.4,2.5
3003,23/08/2010,0.0,0.0,0.0,0.0,0.0,24.1,250.35,2.5
3004,24/08/2010,0.0,0.0,0.0,0.0,0.0,23.1,250.32,2.5
3005,25/08/2010,0.0,0.0,0.0,0.0,0.0,24.2,250.27,2.5
3006,26/08/2010,0.0,0.0,0.0,0.0,0.0,24.35,250.22,2.5
3007,27/08/2010,0.0,0.0,0.0,0.0,0.0,23.3,250.17,2.5
3008,28/08/2010,0.0,0.0,0.0,0.0,0.0,23.55,250.13,2.5
3009,29/08/2010,0.0,0.0,0.0,0.0,0.0,22.1,250.08,2.5
3010,30/08/2010,0.0,0.0,0.0,0.0,0.0,18.75,250.03,2.67
3011,31/08/2010,2.2,5.4,3.0,0.4,8.4,17.35,249.98,3.0
3012,01/09/2010,0.0,0.0,0.2,0.0,0.0,18.6,249.91,3.0
3013,02/09/2010,0.0,0.0,0.0,0.0,0.0,19.05,249.86,3.0
3014,03/09/2010,0.0,0.0,0.0,0.0,0.0,21.15,249.81,3.0
3015,04/09/2010,0.0,0.0,0.0,0.0,0.0,22.35,249.76,3.0
3016,05/09/2010,0.0,0.0,0.0,0.0,0.0,20.85,249.7,3.0
3017,06/09/2010,0.0,0.8,0.0,0.0,0.0,21.15,249.65,3.0
3018,07/09/2010,0.0,0.0,0.0,0.0,0.0,21.5,249.58,3.0
3019,08/09/2010,3.8,11.8,1.0,3.0,4.0,19.15,249.53,3.0
3020,09/09/2010,19.4,22.0,15.4,22.8,18.2,19.8,249.5,3.0
3021,10/09/2010,0.0,0.0,0.8,0.0,0.0,19.3,249.45,3.0
3022,11/09/2010,0.0,0.0,0.0,0.0,0.0,20.85,249.39,3.0
3023,12/09/2010,0.0,0.0,0.0,0.0,0.0,22.0,249.34,3.0
3024,13/09/2010,0.0,0.0,0.0,0.0,0.0,18.15,249.29,3.0
3025,14/09/2010,9.6,7.0,15.0,6.6,11.8,20.45,249.24,3.0
3026,15/09/2010,0.0,0.0,0.0,0.0,0.0,19.35,249.18,3.0
3027,16/09/2010,0.0,0.0,0.0,0.0,0.0,19.75,249.14,3.0
3028,17/09/2010,0.0,0.8,0.0,0.0,0.2,20.85,249.07,3.0
3029,18/09/2010,0.2,4.2,0.8,0.0,0.4,21.3,249.02,3.0
3030,19/09/2010,18.8,25.2,46.6,47.8,28.6,18.35,249.06,3.0
3031,20/09/2010,0.0,0.0,0.0,0.2,0.0,17.9,249.01,3.0
3032,21/09/2010,0.0,0.0,0.0,0.0,0.0,18.8,248.96,3.0
3033,22/09/2010,0.0,0.0,0.0,0.0,0.0,20.7,248.91,3.0
3034,23/09/2010,0.0,0.0,0.0,0.0,0.0,21.05,248.84,3.0
3035,24/09/2010,0.0,0.0,0.0,0.0,0.0,18.4,248.79,3.0
3036,25/09/2010,9.4,7.0,9.0,3.8,10.0,16.75,248.75,3.0
3037,26/09/2010,2.2,4.0,5.6,1.4,2.8,15.7,248.68,3.0
3038,27/09/2010,0.0,0.6,0.0,0.0,0.0,15.1,248.65,3.0
3039,28/09/2010,0.0,0.8,1.0,0.0,3.2,15.2,248.6,3.0
3040,29/09/2010,0.0,0.2,0.0,0.0,0.4,14.7,248.54,3.0
3041,30/09/2010,0.0,0.0,0.0,0.0,0.0,14.9,248.48,3.0
3042,01/10/2010,0.0,0.0,0.0,0.0,0.0,15.05,248.43,3.0
3043,02/10/2010,1.2,1.0,0.6,0.2,0.8,17.9,248.37,3.0
3044,03/10/2010,0.0,0.0,0.0,0.0,0.0,17.3,248.33,3.0
3045,04/10/2010,0.2,0.0,0.0,0.0,0.0,16.6,248.27,3.0
3046,05/10/2010,32.4,43.2,31.2,50.8,65.2,18.25,248.5,3.0
3047,06/10/2010,0.0,0.2,0.0,0.2,0.4,19.1,248.5,3.0
3048,07/10/2010,0.2,0.0,0.0,0.0,0.0,20.0,248.45,3.0
3049,08/10/2010,0.0,0.0,0.0,0.0,0.0,17.45,248.39,3.0
3050,09/10/2010,0.0,0.0,0.0,0.0,0.0,15.65,248.34,3.0
3051,10/10/2010,0.0,0.0,0.0,0.0,0.0,15.2,248.29,3.0
3052,11/10/2010,0.0,0.0,0.0,0.0,0.0,15.1,248.24,2.81
3053,12/10/2010,0.4,0.4,0.0,0.0,1.0,15.45,248.18,2.7
3054,13/10/2010,1.4,1.4,1.2,0.0,0.8,14.4,248.14,2.7
3055,14/10/2010,0.0,0.0,0.0,0.0,0.0,14.9,248.1,2.7
3056,15/10/2010,0.0,0.0,0.0,0.0,0.0,14.75,248.05,2.7
3057,16/10/2010,0.0,0.2,1.0,0.0,1.0,14.55,247.99,2.7
3058,17/10/2010,26.4,26.6,26.0,27.4,39.0,11.1,248.0,2.7
3059,18/10/2010,0.2,0.0,0.0,0.0,0.2,11.05,247.98,2.7
3060,19/10/2010,0.0,0.0,0.0,0.0,0.0,13.7,247.93,2.7
3061,20/10/2010,0.2,0.0,0.0,0.0,0.0,11.75,247.88,2.7
3062,21/10/2010,0.2,0.0,0.0,0.0,0.2,11.75,247.83,2.7
3063,22/10/2010,0.2,0.0,0.2,0.0,0.0,12.65,247.79,2.7
3064,23/10/2010,0.0,0.0,0.0,0.0,0.0,12.75,247.74,2.7
3065,24/10/2010,0.0,0.2,0.0,0.6,0.2,13.55,247.7,2.7
3066,25/10/2010,19.2,30.0,16.6,22.0,29.0,12.45,247.66,2.7
3067,26/10/2010,4.2,12.4,4.8,5.6,9.2,9.95,247.75,2.7
3068,27/10/2010,0.0,0.0,0.2,0.2,0.0,9.85,247.73,2.7
3069,28/10/2010,0.0,0.0,0.0,0.0,0.0,11.95,247.68,2.7
3070,29/10/2010,0.0,0.0,0.0,0.0,0.0,15.0,247.64,2.7
3071,30/10/2010,0.0,0.0,0.0,0.0,0.0,10.35,247.6,2.7
3072,31/10/2010,11.8,19.4,10.6,7.2,10.0,14.75,247.57,2.7
3073,01/11/2010,32.6,59.6,26.8,29.4,40.0,14.75,247.97,2.7
3074,02/11/2010,12.8,16.8,11.2,12.6,15.4,15.25,248.35,2.7
3075,03/11/2010,4.6,4.2,5.6,5.0,8.0,15.25,248.41,2.7
3076,04/11/2010,0.2,0.2,0.6,0.4,0.2,15.95,248.43,2.7
3077,05/11/2010,0.2,0.0,0.2,0.0,0.0,13.2,248.42,2.7
3078,06/11/2010,0.2,0.0,0.2,0.0,0.2,11.65,248.4,2.7
3079,07/11/2010,0.2,2.0,0.2,0.4,0.2,14.8,248.38,2.7
3080,08/11/2010,25.8,23.2,34.8,29.6,49.2,10.8,248.53,2.7
3081,09/11/2010,18.4,24.4,14.0,15.6,19.4,10.35,248.87,2.7
3082,10/11/2010,28.8,19.6,25.8,17.0,24.4,10.3,249.27,2.7
3083,11/11/2010,24.2,20.6,24.0,21.6,23.0,12.6,249.65,2.7
3084,12/11/2010,1.2,1.0,0.8,0.4,2.4,11.15,249.72,2.7
3085,13/11/2010,4.0,4.4,4.4,2.0,4.6,13.75,249.75,2.7
3086,14/11/2010,0.0,0.2,0.0,0.2,0.0,13.15,249.75,2.7
3087,15/11/2010,0.2,1.4,0.2,0.8,1.6,14.35,249.71,6.2
3088,16/11/2010,13.0,17.0,15.4,8.0,14.2,12.3,249.67,6.2
3089,17/11/2010,1.6,1.0,1.6,1.0,0.4,11.35,249.75,4.33
3090,18/11/2010,0.0,0.0,0.0,0.0,0.0,7.75,249.72,6.6
3091,19/11/2010,21.8,8.0,19.2,12.4,18.6,10.45,249.73,6.6
3092,20/11/2010,5.8,4.6,5.0,3.6,6.2,10.25,249.73,6.6
3093,21/11/2010,2.8,7.4,2.4,4.8,4.6,10.55,249.7,6.6
3094,22/11/2010,22.2,31.4,21.2,22.4,21.2,10.35,250.03,6.6
3095,23/11/2010,11.0,4.0,10.0,12.4,9.6,9.15,250.24,7.1
3096,24/11/2010,1.6,0.0,1.6,0.2,0.0,8.5,250.26,7.1
3097,25/11/2010,0.0,0.0,0.0,0.0,0.0,7.45,250.24,7.1
3098,26/11/2010,15.6,6.0,17.0,18.0,17.8,5.25,250.24,7.1
3099,27/11/2010,0.0,20.0,0.2,1.2,2.8,4.4,250.33,7.1
3100,28/11/2010,1.2,3.8,1.4,1.0,2.4,4.95,250.3,7.1
3101,29/11/2010,29.2,26.8,28.6,27.0,30.0,7.75,250.62,7.4
3102,30/11/2010,0.0,0.2,0.0,0.0,0.0,7.65,250.68,7.4
3103,01/12/2010,28.6,39.0,25.4,30.0,34.4,6.4,250.82,7.5
3104,02/12/2010,13.4,24.4,16.2,19.4,18.6,6.95,251.52,7.5
3105,03/12/2010,14.0,7.0,13.8,11.2,13.8,5.15,251.84,7.5
3106,04/12/2010,3.4,6.2,2.4,2.6,2.4,4.6,252.01,7.5
3107,05/12/2010,0.0,0.2,0.0,0.2,0.0,3.1,252.02,7.5
3108,06/12/2010,2.8,13.8,4.0,5.6,4.0,9.4,252.03,44.2
3109,07/12/2010,15.2,61.8,25.0,27.2,21.8,14.45,252.41,25.4
3110,08/12/2010,0.6,6.0,2.8,1.8,2.0,15.15,252.25,17.3
3111,09/12/2010,4.2,12.2,3.0,2.6,12.4,11.2,252.17,10.4
3112,10/12/2010,0.0,0.0,0.0,0.0,0.0,7.3,252.08,8.11
3113,11/12/2010,0.0,0.0,0.0,0.0,0.0,4.1,252.03,7.5
3114,12/12/2010,0.2,0.0,0.0,0.0,0.0,7.95,251.99,7.5
3115,13/12/2010,0.0,0.0,0.0,0.0,0.0,6.45,251.95,7.5
3116,14/12/2010,0.2,0.0,0.0,0.0,0.0,2.55,251.91,7.5
3117,15/12/2010,0.0,0.0,0.0,0.0,0.0,1.3,251.82,7.5
3118,16/12/2010,0.0,0.0,0.0,0.0,0.0,-0.85,251.74,7.5
3119,17/12/2010,0.0,0.0,0.0,0.0,0.0,-3.25,251.71,7.5
3120,18/12/2010,0.0,0.0,0.0,0.0,0.0,0.6,251.63,7.5
3121,19/12/2010,0.4,10.0,10.4,1.2,11.0,0.4,251.52,7.5
3122,20/12/2010,0.6,4.0,5.0,8.4,13.2,4.35,251.45,7.5
3123,21/12/2010,13.2,0.4,0.0,8.6,0.4,7.65,251.39,7.5
3124,22/12/2010,22.4,41.2,22.2,36.2,31.8,11.65,251.68,7.5
3125,23/12/2010,13.4,34.2,23.8,22.6,19.6,13.95,252.25,25.7
3126,24/12/2010,20.2,29.4,18.8,17.6,28.2,10.55,252.45,54.0
3127,25/12/2010,17.8,7.0,14.6,8.4,11.2,8.8,252.28,29.3
3128,26/12/2010,0.4,1.8,0.4,0.2,0.4,5.2,252.16,16.4
3129,27/12/2010,0.0,0.4,0.8,0.2,0.2,3.15,252.09,9.3
3130,28/12/2010,0.0,0.2,0.0,0.0,0.0,2.2,252.06,7.5
3131,29/12/2010,0.0,0.0,0.0,0.0,0.0,2.8,252.0,7.5
3132,30/12/2010,0.2,0.0,0.0,0.0,0.0,4.95,251.95,7.5
3133,31/12/2010,0.2,0.2,0.4,0.2,0.6,7.7,251.88,7.5
3134,01/01/2011,0.2,0.0,0.2,0.0,0.0,6.1,251.83,7.5
3135,02/01/2011,0.0,0.0,0.0,0.0,0.0,7.65,251.74,7.5
3136,03/01/2011,0.0,0.0,0.0,0.0,0.0,5.25,251.66,7.5
3137,04/01/2011,0.0,0.0,0.0,0.0,0.0,3.75,251.58,7.5
3138,05/01/2011,0.0,0.0,0.0,0.0,0.0,4.2,251.5,7.5
3139,06/01/2011,9.6,26.0,15.2,14.0,12.2,6.7,251.4,7.5
3140,07/01/2011,1.2,13.6,4.0,3.6,2.2,11.75,251.4,7.5
3141,08/01/2011,0.0,0.0,0.2,0.0,0.0,12.55,251.4,7.5
3142,09/01/2011,0.0,0.0,0.0,0.0,0.0,12.4,251.37,7.5
3143,10/01/2011,3.0,7.8,4.0,3.8,7.8,11.55,251.31,7.5
3144,11/01/2011,8.2,7.0,7.6,5.6,9.6,9.35,251.28,7.5
3145,12/01/2011,1.0,0.8,1.0,1.0,0.8,9.85,251.26,7.5
3146,13/01/2011,0.2,0.0,0.0,0.0,0.0,6.5,251.2,6.37
3147,14/01/2011,0.0,0.0,0.0,0.0,0.0,8.35,251.17,5.7
3148,15/01/2011,0.0,0.0,0.0,0.0,0.0,11.55,251.12,5.7
3149,16/01/2011,0.2,0.0,0.0,0.0,0.4,10.65,251.07,5.7
3150,17/01/2011,0.2,0.0,0.0,0.2,0.0,8.6,251.02,5.7
3151,18/01/2011,0.0,0.0,0.0,0.0,0.0,10.0,250.97,2.8
3152,19/01/2011,0.4,0.0,0.0,0.2,0.8,7.65,250.96,2.8
3153,20/01/2011,0.6,0.0,0.4,0.0,0.2,4.45,250.94,2.8
3154,21/01/2011,0.6,0.4,3.8,0.2,0.2,2.75,250.91,2.8
3155,22/01/2011,0.0,0.0,0.2,0.0,0.0,2.5,250.91,2.8
3156,23/01/2011,0.0,0.0,0.2,0.0,0.0,3.1,250.89,2.8
3157,24/01/2011,0.0,0.0,0.0,0.0,0.0,4.4,250.87,0.6
3158,25/01/2011,0.0,0.0,0.0,0.0,0.0,1.7,250.88,0.6
3159,26/01/2011,0.0,0.0,0.0,0.0,0.0,5.1,250.91,0.6
3160,27/01/2011,0.4,0.0,0.2,0.8,0.0,5.5,250.92,0.6
3161,28/01/2011,0.0,0.0,1.2,0.0,0.0,5.6,250.94,0.6
3162,29/01/2011,0.0,0.0,0.2,0.0,0.0,4.0,250.97,0.6
3163,30/01/2011,17.2,5.6,8.2,19.4,3.4,3.75,251.0,0.6
3164,31/01/2011,0.2,11.4,0.0,0.0,25.0,6.95,251.05,0.6
3165,01/02/2011,0.0,0.0,0.0,0.0,0.2,7.85,251.09,0.6
3166,02/02/2011,0.0,0.0,0.0,0.0,0.0,8.7,251.11,0.6
3167,03/02/2011,0.0,0.0,0.0,0.0,0.0,7.4,251.15,0.6
3168,04/02/2011,0.0,0.0,0.0,0.0,0.0,11.55,251.17,0.6
3169,05/02/2011,0.0,0.0,0.0,0.0,0.0,10.0,251.19,0.6
3170,06/02/2011,0.0,0.0,0.0,0.0,0.0,9.15,251.22,0.6
